day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,returns,log_returns,sma_5,ema_5,volatility_5,rolling_return_5,price_zscore_5,sma_10,ema_10,volatility_10,rolling_return_10,price_zscore_10,sma_20,ema_20,macd,macd_signal,macd_hist,volatility_20,rolling_return_20,price_zscore_20,sma_50,ema_50,volatility_50,rolling_return_50,price_zscore_50,rsi,bb_middle,bb_std,bb_upper,bb_lower,bb_width,bb_pct,atr,atr_pct,bid_ask_imbalance,bid_ask_imbalance_sma,ob_pressure,momentum_5,volume_momentum_5,momentum_10,volume_momentum_10,momentum_20,volume_momentum_20,mean_rev_signal,trend_signal,high_20,low_20,breakout_signal,rolling_sharpe,downside_volatility_20,rolling_sortino,max_drawdown_50,alpha_signal,alpha_signal_norm
-1,22100,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10002.0,7.0,10004.0,2.0,10005.0,22.0,9999.0,175.0,-1.0,-9.999999999998899e-05,-0.00010000500033334732,10000.6,10000.269350243827,0.00022800527565773048,-0.00039984004598647704,-1.055008757433275,10000.15,10000.360014237745,0.00024128612608005206,-9.974251435074244e-05,-0.6003405543742484,10000.075,10000.277083477196,0.10208301399870834,0.1059173717389831,-0.0038343577402747547,0.00028532467201363007,-0.0003991825647984282,-0.578374649178472,10000.17,10000.167613081565,0.0002486574348555506,-9.849007987572378e-05,-0.7301884359678484,40.42312372879914,10000.075,1.8586568438427689,10003.792313687687,9996.357686312314,0.0007434571616085536,0.35540633770541274,7.214285714285714,0.07215007215007214,-0.5555493827846357,0.14217616132758865,-0.5555493827846357,-0.0003998800359892307,-0.06756756756756754,-9.999999999998899e-05,0.029940119760478945,-0.0003998800359892307,0.02034883720930236,0.578374649178472,1,10003.5,9996.5,0,-73.5461621710939,0.00017726974469112753,-102.20787287126188,-0.0006997550857199553,0.2624025181966144,0.6955212532253122
-1,22200,RAINFOREST_RESIN,9998.0,6.0,9996.0,1.0,9995.0,20.0,10004.0,1.0,10005.0,20.0,,,10001.0,175.0,7975.5,0.00020002000200025627,0.0002000000006667229,10000.6,10000.512900162552,0.0002449244898492529,1.199740083945855e-07,0.26375218935801886,10000.6,10000.476375285427,0.00021658942938123147,0.0004502774876494753,0.27975144247221917,10000.3,10000.345932669845,0.1468298891595623,0.11409987522309895,0.032730013936463354,0.0002473403781879453,0.0004506424956842725,0.4203098161550432,10000.17,10000.200255705817,0.00024989375031351054,1.5299221245435035e-06,0.5179969246608747,52.26940103811576,10000.3,1.6654381437109067,10003.630876287421,9996.969123712577,0.0006661552728262439,0.6050774540387504,7.071428571428571,0.07070721499278643,0.7142755103498521,0.12229976151018626,5696.704332795246,0.0,-0.04347826086956519,0.000450157555144326,-0.09302325581395354,0.000450157555144326,-0.06552706552706555,-0.4203098161550432,1,10003.5,9996.5,0,92.10689429309113,0.00012832449873847017,140.11831263943554,-0.0006997550857199553,0.41676215722345744,1.0974963114534249
-1,22300,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10004.0,1.0,10005.0,28.0,,,10000.0,180.0,7975.5,-9.999000099991662e-05,-9.999500033332494e-05,10000.6,10000.341933441701,0.0002449244898492529,1.199740083945855e-07,-0.395628284037628,10000.7,10000.389761597167,0.00020787924755266427,0.00010019995601384668,-0.5233670255946217,10000.3,10000.312986701289,0.10044262737210374,0.11136842565289991,-0.010925798280796165,0.00023619061382533816,5.299517944479248e-07,-0.18013277835153726,10000.19,10000.192402540883,0.0002486575120177217,0.00010151992312446012,-0.1192237876572137,49.99695670698305,10000.3,1.6654381437109067,10003.630876287421,9996.969123712577,0.0006661552728262439,0.45496680541212015,6.928571428571429,0.06928571428571428,0.0,0.19729882402190485,0.0,0.0,-0.030303030303030276,0.00010001000100001711,-0.038461538461538436,0.0,-0.1585365853658537,0.18013277835153726,1,10003.5,9996.5,0,0.11190926700099682,0.0001265700318665468,0.16605393421125175,-0.0006997550857199553,0.2540398335054611,0.6739647772881345
-1,22400,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,9998.0,1.0,10004.0,2.0,10005.0,27.0,9997.0,180.0,7972.5,-0.00029999999999996696,-0.00030004500900199243,9999.4,9999.2279556278,0.00020492731435419836,-0.0005998800259915393,-1.5825131361493125,10000.4,9999.773441306772,0.00022630790985797604,-0.0002998100449861374,-1.913995893855039,10000.25,9999.997464158309,-0.1763615535419376,0.053822429813932406,-0.23018398335587,0.00024164343181448417,-9.947004820554106e-05,-1.8561462684699974,10000.08,10000.067210284378,0.0002470793313158799,-0.0005485150803758998,-1.9006109647075782,44.22838770220065,10000.25,1.7509395973836384,10003.751879194768,9996.748120805232,0.0007003583299953007,0.03596343288256373,6.642857142857143,0.06644850598036554,0.3333222225925802,0.23063104628116288,2657.411419619346,-0.0005998200539838461,-0.015625,-0.00029999999999996696,-0.3533333333333334,-0.00010002000400077815,-0.007246376811594235,1.8561462684699974,-1,10003.5,9996.5,0,-20.66971654349705,0.00013276072865533602,-30.338764341168684,-0.0006997550857199553,0.22350832505951526,0.5918917199005375
-1,22500,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,187.0,3.0,0.00030009002700803755,0.0003000450090019606,9999.4,9999.485303751868,0.000244979602685848,1.2002800842125794e-07,0.395628284037628,10000.4,9999.81463379645,0.0002494393832748244,2.799820219001603e-07,-0.22517598751217682,10000.15,9999.997705667041,-0.15190486846222484,0.01267697015870096,-0.1645818386209258,0.0002337266643516102,-0.00019946003720061611,-0.08812302522544309,10000.08,10000.064574586951,0.0002484632028323439,1.5124622532169951e-06,-0.049366518563789465,49.99758632341887,10000.15,1.702165803045171,10003.55433160609,9996.745668393909,0.0006808561083765016,0.47796924369364113,6.642857142857143,0.06642857142857143,0.0,0.23063104628116288,0.0,0.0,-0.6031746031746033,0.0,0.020618556701030855,-0.00019996000799837876,-0.0036496350364964014,0.08812302522544309,-1,10003.5,9996.5,0,-42.43070583208563,0.00013276072865533602,-60.836112712099144,-0.0006997550857199553,-0.37356309243236707,-0.9891174553355269
-1,22600,RAINFOREST_RESIN,10000.0,6.0,9998.0,6.0,9996.0,2.0,10004.0,2.0,10005.0,20.0,,,10002.0,187.0,7977.5,0.00019999999999997797,0.0001999800026662447,10000.0,10000.32353583458,0.0002510207260205074,0.0003001200280083882,1.0690449676495413,10000.3,10000.211973106185,0.00023781076814166809,-9.972001797808883e-05,1.038871075752608,10000.25,10000.188400365418,0.028531621197544155,0.0158479003664696,0.012683720831074555,0.00023372612375198806,0.00020049997079774062,0.9994633753299986,10000.09,10000.140473622758,0.00024917869868335875,5.1512462253100466e-05,1.1710736767304948,59.99694561004167,10000.25,1.7509395973836384,10003.751879194768,9996.748120805232,0.0007003583299953007,0.7498658438324657,6.571428571428571,0.06570114548518867,0.499993750078124,0.2092023600608412,3988.7001412482346,0.0003000300030002734,-0.040000000000000036,-9.997000899730768e-05,-0.06060606060606055,0.00019999999999997797,0.0146520146520146,-0.9994633753299986,-1,10003.5,9996.5,0,42.651997766770954,0.000132364123028323,61.25767480570965,-0.0006997550857199553,-0.3998402625833748,-1.0463531813227096
-1,22700,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,187.0,7975.5,-0.00019996000799837876,-0.00019998000266624517,9999.8,10000.215690556386,0.00025886368333918164,-9.985998199024682e-05,0.11180339887537756,10000.2,10000.173432541424,0.00023781254248754873,-9.974000798185223e-05,-0.12350804543939782,10000.075,10000.170457473474,0.010029935076090624,0.014684307308393804,-0.0046543722323031805,0.0002237618586556514,-0.0003494600372007106,-0.04761620630273457,10000.09,10000.134964853238,0.00024989609870043855,1.5299576292537864e-06,-0.05518148214969789,51.8491633767138,10000.075,1.5750939821600276,10003.22518796432,9996.92481203568,0.0006300328676175207,0.4880959484243167,6.714285714285714,0.06714285714285714,0.0,0.1492029600548413,0.0,-9.999000099991662e-05,-0.125,-9.999000099991662e-05,-0.06451612903225812,-0.00034987754285997763,-0.06859205776173283,0.04761620630273457,-1,10003.0,9996.5,0,-76.62793151740301,0.00013276072865533602,-106.5867153636083,-0.0006997550857199553,-0.3857151381091797,-1.0105830826322548
-1,22800,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,9998.0,2.0,10004.0,1.0,10005.0,27.0,9997.0,187.0,7972.5,-0.00029999999999996696,-0.00030004500900199243,9999.2,9999.143793704257,0.0002881204730700873,-0.00029986998099029716,-1.0147843288319447,9999.9,9999.596444806619,0.0002540789571570668,-0.00029975000698190257,-1.5167754951656631,9999.925,9999.868509142667,-0.24389622852504544,-0.03703179985829405,-0.2068644286667514,0.00022011030198134917,-0.00029958249434069995,-1.7016731127793097,10000.05,10000.012025055072,0.00025310992960631137,-0.0001984700423707242,-1.8133310569474568,44.82542222099623,9999.925,1.71889652485719,10003.362793049713,9996.487206950285,0.0006875637666710392,0.07458172180511889,6.285714285714286,0.06287600565884051,-0.3333222225925802,0.11587073779558325,-2657.411419619346,-0.00029999999999996696,0.04761904761904767,-0.00029999999999996696,-0.011494252873563204,-0.00029999999999996696,-0.003875968992248069,1.7016731127793097,-1,10003.0,9996.5,0,-66.44037110343925,0.00012820993835332482,-93.19597302001104,-0.0006997550857199553,0.043837489315276784,0.11551466563699771
-1,22900,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10002.0,8.0,10004.0,2.0,10005.0,30.0,9999.0,191.0,2.0,0.00020006001800543238,0.0002000400086686979,9999.6,9999.095862469505,0.0002702067864287831,0.00020019003701510218,-0.33028912953805384,9999.5,9999.488000296324,0.0002413017605899587,-0.00039968998897643715,-0.3162277660166858,9999.875,9999.785793986222,-0.28051762475297437,-0.08572896483723012,-0.19478865991574423,0.00022531131841513986,-9.952247633526756e-05,-0.5054586770482675,10000.03,9999.97233779801,0.0002543412168332665,-9.842002536530892e-05,-0.6099992343349885,48.38491164915133,9999.875,1.7311009578661245,10003.337201915732,9996.412798084268,0.0006924490387594433,0.37363533073793476,6.142857142857143,0.061434714900061436,-0.5999940000599994,0.00587258775833408,-1.1999880001199987,0.00020006001800543238,0.3181818181818181,-0.0003998800359892307,0.06976744186046502,-9.999999999998899e-05,-0.1400778210116731,0.5054586770482675,-1,10003.0,9996.5,0,-21.718872115960835,0.00012820993835332482,-30.960066741677466,-0.0006997550857199553,-0.36836119689751967,-0.9658170925657567
-1,23000,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,191.0,7975.5,0.00010001000100001711,0.00010000500033327544,9999.6,9999.397241646337,0.0002345261251345764,1.1001100708174505e-07,0.22019275302503544,9999.5,9999.581091151536,0.0002260948759606744,2.3003901550300299e-07,0.3162277660166858,9999.875,9999.806194558963,-0.22624074003397254,-0.11383131987657862,-0.11240942015739393,0.00022653404978109,4.875246647495501e-07,0.07220838243546679,10000.03,9999.973422590245,0.0002547499355790325,1.5899756347081961e-06,-0.01776696799071599,44.82542222099623,9999.875,1.7311009578661245,10003.337201915732,9996.412798084268,0.0006924490387594433,0.5180520956088664,6.428571428571429,0.0642857142857143,0.0,0.005872587758334075,0.0,0.0,-0.06896551724137934,0.0,-0.4347826086956522,0.0,-0.009049773755656076,-0.07220838243546679,-1,10003.0,9996.5,0,0.10599451352117809,0.00012820993835332482,0.15166218440960608,-0.0006997550857199553,-0.42166251473064,-1.0985613862862107
-1,23100,RAINFOREST_RESIN,9998.0,8.0,9995.0,23.0,,,10005.0,23.0,,,,,10001.5,191.0,7977.0,0.0001500000000000945,0.00014998875112496793,9999.5,10000.098161097558,0.00022472884422273048,-4.9889988992801726e-05,1.2060453783107552,9999.75,9999.929983669439,0.00022762262494222657,0.0002502300390155865,1.0371160764818517,9999.95,9999.967509362872,-0.06147975354542723,-0.10336100661034835,0.04188125306492112,0.00022900281837202256,0.00015048752466484405,0.8762591564901984,10000.06,10000.03328837102,0.0002556312480637446,0.0001515899756348027,0.8464314499167435,50.874693874686855,9999.95,1.7688830850084365,10003.487766170017,9996.412233829984,0.0007075567717872122,0.7190647891225562,6.5,0.06499025146228066,-0.48386940687288105,0.013040585349509536,-3859.826258624972,-4.9990001999566935e-05,0.8518518518518519,0.0002500250025001538,0.42307692307692313,0.0001500000000000945,0.12328767123287676,-0.8762591564901984,-1,10003.0,9996.5,0,32.47253163424318,0.00012820993835332482,46.81458881426938,-0.0006997550857199553,-0.5596516283216357,-1.4417628679656753
-1,23200,RAINFOREST_RESIN,9998.0,5.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,191.0,7977.5,-4.999250112480702e-05,-4.999375079154086e-05,9999.7,10000.39877406504,0.00020188001347090084,0.00010007751788077002,0.7267220926869036,9999.75,10000.124532093178,0.0002198639190118452,2.1753589052320166e-07,0.740797197487037,10000.175,10000.065841804504,0.028421073517165496,-0.07700459058484559,0.10542566410201108,0.00021366326337872413,0.0004504950235399985,0.521022247729672,10000.08,10000.07119863098,0.0002557410925291116,0.00010159747450999568,0.5391434297020501,51.783125129457815,10000.175,1.5834256667457545,10003.341851333491,9997.008148666508,0.0006333591829126291,0.6302555619324122,6.357142857142857,0.06356507206422214,0.4285653062099113,-0.015530435064484538,3418.8797302895673,9.999999999998899e-05,0.06000000000000005,0.0,0.0,0.000450157555144326,-0.06504065040650409,-0.521022247729672,-1,10003.0,9997.0,0,101.9627662778216,0.00011385867660604922,149.54723615323732,-0.0006997550857199553,-0.2705936130769193,-0.6980469450275676
-1,23300,RAINFOREST_RESIN,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,193.0,-1.0,-9.999000099991662e-05,-9.999500033332494e-05,10000.3,10000.265849376694,0.0001294341125974171,0.00030008751688082036,-0.3077935056247371,9999.75,10000.101889894417,0.0002198639190118452,2.1753589052320166e-07,0.1481594394974074,10000.225,10000.059571156457,0.01876022778560582,-0.05785162691075531,0.07661185469636113,0.00020831215749364258,0.00010041749190436988,-0.14423217292986373,10000.08,10000.068406527804,0.00025614792455939836,1.6074735100790605e-06,-0.04688203736534931,44.22838770220065,10000.225,1.5599848177408746,10003.344969635482,9997.105030364519,0.0006239798875488379,0.46394195676753164,6.642857142857143,0.06642857142857143,0.0,-0.015530435064484538,0.0,0.00030009002700803755,-0.018867924528301883,0.0,0.0,0.00010001000100001711,-0.02608695652173909,0.14423217292986373,1,10003.0,9997.0,0,23.12245739076035,0.00011222957928718656,33.590674535774085,-0.0006997550857199553,0.44326965187895906,1.131761432461284
-1,23400,RAINFOREST_RESIN,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,193.0,7975.5,0.0,0.0,10000.5,10000.177232917797,0.00010367997716829854,0.00010002749887538798,-0.7071067811860652,10000.05,10000.083364459068,0.00019323222465204788,0.00030021753589049016,-0.03614195524379659,10000.225,10000.053897712984,0.010977397338137962,-0.04408582206097666,0.05506321939911462,0.0002071088347584454,4.074909043527697e-07,-0.14423217292986373,10000.08,10000.065723918871,0.00025614792455939836,1.6074735100790605e-06,-0.04688203736534931,49.99695670698305,10000.225,1.5599848177408746,10003.344969635482,9997.105030364519,0.0006239798875488379,0.46394195676753164,6.5,0.065,0.0,-0.04886265732374256,0.0,0.00010001000100001711,-0.15384615384615385,0.00030009002700803755,-0.013513513513513487,0.0,-0.2410714285714286,0.14423217292986373,1,10003.0,9997.0,0,0.09419782545563926,0.00011222957928718656,0.13630986081028057,-0.0006997550857199553,0.44326965187895906,1.121357562142367
-1,23500,RAINFOREST_RESIN,9998.0,8.0,9996.0,2.0,9995.0,28.0,10004.0,2.0,10005.0,28.0,,,10001.0,193.0,7977.0,9.999999999998899e-05,9.999500033329732e-05,10000.7,10000.451488611865,0.00010367804793259471,0.00010001749787535985,0.44721359549856826,10000.15,10000.25002546651,0.00017127129699470758,0.0001001275088824416,0.6006238088675446,10000.275,10000.1440026927,0.08452671938175627,-0.018363313772430074,0.10289003315418634,0.00020831191748458346,0.00010040749090434176,0.46225547955281066,10000.15,10000.102362196563,0.0002539485605521582,0.0003516074735100405,0.5090399625179496,54.344518159764185,10000.275,1.5683967677392037,10003.411793535479,9997.13820646452,0.0006273414552058275,0.6155638698881725,6.5,0.064993500649935,0.5999940000599994,0.011136742682257377,4786.152138478615,9.999999999998899e-05,0.18181818181818188,9.999999999998899e-05,0.08219178082191791,9.999999999998899e-05,0.04705882352941182,-0.46225547955281066,1,10003.0,9997.0,0,23.120172526213334,0.00011222957928718656,33.58732909933063,-0.0006997550857199553,0.3813221561461567,0.9625412167535254
-1,23600,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,193.0,7976.0,-9.999000099991662e-05,-9.999500033332494e-05,10000.4,10000.30099240791,8.366137165673211e-05,-0.00014997250312465127,-0.730296743338644,9999.95,10000.20456629078,0.00016021193085555166,-0.000199862492117453,0.03977087275648671,10000.125,10000.130288150538,0.061415484864483005,-0.0024075540450474576,0.06382303890953046,0.00019741725033271742,-0.0002995825100955418,-0.08731779929555095,10000.08,10000.098347992776,0.00023946644300840397,-0.0003485325649993376,-0.05005189829329695,47.724235730453515,10000.125,1.4315523410857316,10002.988104682172,9997.261895317828,0.0005726137787621613,0.4781705501761162,6.785714285714286,0.06785714285714285,0.0,-0.03886263232555502,0.0,-0.00014997750337453208,0.4423076923076923,-0.00019996000799837876,0.5822784810126582,-0.00029991002699192304,0.2247191011235956,0.08731779929555095,1,10003.0,9997.0,0,-71.50980096939604,0.00011033828728626598,-101.11448871508601,-0.0006997550857199553,0.4261953397886653,1.139856007022663
-1,23700,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,21.0,10004.0,2.0,10005.0,21.0,,,10003.0,193.0,3.0,0.00029999999999996696,0.00029995500899794244,10000.8,10001.200661605275,0.000167327822462308,0.0002000199980001227,1.6873229754641863,10000.25,10000.712826965184,0.0001751238958151237,0.00030009751588089273,1.7344414930518328,10000.225,10000.403594040963,0.28192474004390533,0.0544589047727431,0.22746583527116224,0.00020429624523472873,0.0002003575078990405,1.7788634661319467,10000.14,10000.21213826757,0.00023810749232199905,0.000301344977860607,1.7325704832213698,56.24671894139509,10000.225,1.5599848177408133,10003.344969635482,9997.105030364519,0.0006239798875488379,0.9447158665329992,6.5,0.06498050584824552,-0.3333222225925802,-0.07219485458481305,-0.9999666677777406,0.00019998000199983323,-0.053333333333333344,0.00029999999999996696,-0.008000000000000007,0.00019998000199983323,-0.032110091743119296,-1.7788634661319467,1,10003.0,9997.0,0,46.74383021556083,0.00010914152081827844,68.0112297492755,-0.0006997550857199553,-0.20032348435810002,-0.5348315102572617
-1,23800,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,200.0,7976.0,-0.00029991002699192304,-0.0002999550089979961,10000.8,10000.800441070183,0.00022357550323736088,9.997200811628915e-08,-0.6135719910771249,10000.55,10000.583222062423,0.00017510505840613903,0.00030018748888893665,-0.4924824621256045,10000.225,10000.365156513253,0.21215934464271413,0.08599899274673731,0.12616035189597682,0.00021459353640785367,4.374819070340763e-07,-0.1442321729298694,10000.14,10000.203819119823,0.00024200800611296717,1.4349508686839485e-06,-0.08481114253494193,56.24671894139509,10000.225,1.5599848177408133,10003.344969635482,9997.105030364519,0.0006239798875488379,0.46394195676753164,6.928571428571429,0.06928571428571428,0.0,-0.03886263232555502,0.0,0.0,0.8169014084507042,0.00030009002700803755,0.45967741935483875,0.0,0.2654028436018958,0.1442321729298694,1,10003.0,9997.0,0,0.09872464241556687,0.00011949277150666017,0.1414995772977953,-0.0006997550857199553,0.44326965187896084,1.1703976210658285
-1,23900,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,200.0,7974.5,0.0,0.0,10000.8,10000.533627380122,0.00022357550323736088,9.997200811628915e-08,-0.6135719910771249,10000.65,10000.477181687436,0.00016463451923593066,0.00010012747088350427,-0.6490990986673778,10000.075,10000.330379702467,0.15508207651146222,0.0998156094996823,0.055266467011779924,0.00020267558416940467,-0.0002995625180929329,-0.052937320314236765,10000.11,10000.195826213163,0.0002410387590909483,-0.00014856504913141055,-0.06711020118385673,49.996666888874074,10000.075,1.4167698620845637,10002.90853972417,9997.24146027583,0.0005667036945562699,0.4867656699214444,7.071428571428571,0.07071428571428572,0.0,0.021136767680444913,0.0,0.0,0.4496124031007751,0.00010001000100001711,0.2762430939226519,-0.00029991002699192304,0.20973782771535587,0.052937320314236765,1,10003.0,9997.0,0,-70.2627836438413,0.00011949277150666017,-96.8907948028842,-0.0006997550857199553,0.415881196094271,1.0869909843338732
-1,24000,RAINFOREST_RESIN,9998.0,9.0,9995.0,29.0,,,10005.0,29.0,,,,,10001.5,200.0,7977.5,0.0001500000000000945,0.00014998875112496793,10000.9,10000.855751586749,0.0002301858070946289,5.0099972008221805e-05,0.4472135955000794,10000.8,10000.663148653357,0.00016838703750010205,0.00015011746988358166,0.6961432213411969,10000.15,10000.441772111757,0.2282542216926231,0.12550333193827046,0.10275088975435265,0.0001941758695643303,0.00015034750889908466,0.9298423208112679,10000.14,10000.246970283235,0.00024103832158499857,0.00015141245424321603,0.823879670343214,48.77715668198269,10000.15,1.4518590623220042,10003.053718124644,9997.246281875356,0.0005807349139050918,0.7324605802028176,7.285714285714286,0.07284621592475414,-0.5263144044357777,-0.03149467276313286,-4198.673161386417,4.999500049995831e-05,0.14973262032085555,0.0001500000000000945,0.1558441558441559,0.0001500000000000945,-0.012383900928792602,-0.9298423208112679,1,10003.0,9997.0,0,36.28310612238394,0.00011057843969747191,50.687118345930614,-0.0006997550857199553,0.015784422869464076,0.041807507599460246
-1,24100,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,200.0,-1.5,-0.00014997750337453208,-0.00014998875112491171,10000.9,10000.570501057833,0.00023713881656051088,1.1246963360633799e-07,-0.6708203932494411,10000.65,10000.542576170928,0.00016838735885966669,-0.00014986003349104493,-0.6490990986673778,10000.2,10000.399698577305,0.1633235180961492,0.1330673691698462,0.03025614892630299,0.000195945865428215,0.00010037000552454156,-0.1401365152063018,10000.14,10000.23728517409,0.00024200800611296714,1.4349508686839485e-06,-0.08481114253494193,49.99650024498285,10000.2,1.4271797732824871,10003.054359546566,9997.345640453435,0.0005708604921032219,0.4649658711984288,7.285714285714286,0.07285714285714286,0.0,0.016892267924155248,0.0,0.0,-0.24186046511627912,-0.00014997750337453208,-0.10861423220973787,0.00010001000100001711,-0.021943573667711602,0.1401365152063018,1,10003.0,9997.0,0,24.077253168750318,0.0001116731421966863,33.663049795608856,-0.0006997550857199553,0.4420409545618905,1.1724522405663647
-1,24200,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10002.0,6.0,10004.0,2.0,10005.0,28.0,9999.0,205.0,7975.0,-9.999999999998899e-05,-0.00010000500033334732,10000.1,10000.047000705223,0.00016804558043896913,-0.0003998875303663496,-1.2298373876244522,10000.45,10000.262107776214,0.00017027447559725078,-0.0001998675323662269,-1.298362854696628,10000.1,10000.266393950895,0.03081856777862413,0.1126176088916018,-0.08179904111297767,0.0001916690625223122,-0.0001996499964757037,-0.7648446099388472,10000.18,10000.18876418687,0.00023857632144293935,0.00020143495086866192,-0.739151737791391,55.55123490395192,10000.1,1.4382006301754728,10002.976401260352,9997.223598739649,0.0005752744993253038,0.3087888475153241,7.428571428571429,0.0742931436000743,-0.499993750078124,-0.07596363770464828,-3987.450156873039,-0.0003998800359892307,0.030674846625766916,-0.00019998000199983323,0.004201680672268893,-0.00019998000199983323,0.0032051282051281937,0.7648446099388472,0,10003.0,9997.0,0,-48.595293486314056,0.00011013121901877144,-67.45187012351398,-0.0006997550857199553,0.02945463296602932,0.07819184244813031
-1,24300,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10002.0,1.0,10004.0,2.0,10005.0,24.0,9999.0,205.0,7974.5,0.0,0.0,9999.9,9999.698000470149,0.00011510229285540656,-9.997750337442657e-05,-0.8783100656529159,10000.35,10000.032633635084,0.000167974774555103,-9.987753136631028e-05,-1.1221893873654503,10000.05,10000.145785003191,-0.07334706073561392,0.07542467496615866,-0.1487717357017726,0.00019049823331895548,-9.965999547578708e-05,-0.7196259844364162,10000.16,10000.142145983464,0.00023471986066359672,-9.865507613937563e-05,-0.722756392160127,49.995625382779004,10000.05,1.4590912817324024,10002.968182563463,9997.131817436535,0.000583633594524856,0.3200935038908551,7.428571428571429,0.0742931436000743,0.3333222225925802,-0.042631415445390265,2658.0780640645307,-9.999999999998899e-05,-0.3392857142857143,-9.999999999998899e-05,0.004184100418409997,-9.999999999998899e-05,0.0031948881789136685,0.7196259844364162,-1,10003.0,9997.0,0,-24.355252464647506,0.00011167323646729031,-33.42490496719247,-0.0006997550857199553,-0.11744776015055909,-0.31495871725325364
-1,24400,RAINFOREST_RESIN,10002.0,1.0,9998.0,4.0,9996.0,1.0,10004.0,1.0,10005.0,21.0,,,10003.0,205.0,7977.5,0.0004000400040002905,0.0003999600093312243,10000.5,10000.7986669801,0.00022193341088188305,0.0003000625006258639,1.4433756729738318,10000.65,10000.57215479234,0.00021238317832307505,0.0003001624726339802,1.6163179063083732,10000.35,10000.417615002887,0.1649658748810907,0.09333291494914507,0.07163295993194564,0.00019761842070794075,0.0006003800085244704,1.8726014005265426,10000.22,10000.254218689995,0.00024150832327287308,0.00030138492786091486,1.6805863634638147,57.8904712284358,10000.35,1.415143660180166,10003.180287320361,9997.51971267964,0.0005660376527543724,0.9681503501315095,7.214285714285714,0.07212122077662415,0.0,-0.042631415445390265,0.0,0.00029999999999996696,-0.5225225225225225,0.00029999999999996696,0.0,0.0006001800540162971,-0.0031847133757961776,-1.8726014005265426,1,10003.0,9997.0,0,143.21274962053556,0.0001001162283399189,212.98998447495327,-0.0006997550857199553,-0.1617804201579627,-0.4386613281632872
-1,24500,RAINFOREST_RESIN,10002.0,1.0,9996.0,1.0,9995.0,25.0,10004.0,1.0,10005.0,25.0,,,10003.0,207.0,0.0,0.0,0.0,10000.8,10001.5324446534,0.00021680723321662728,0.00015006250062576942,1.073490080243554,10000.85,10001.013581193733,0.00021107207283142283,0.00020016247263399123,1.3159155424591849,10000.5,10000.663556431184,0.3497983358356578,0.14462599912644764,0.20517233670921015,0.00018714866643661481,0.0003002899815164328,1.6335664436578816,10000.28,10000.361896388427,0.00024150832327287308,0.00030138492786091486,1.6001695064887855,54.28137177597221,10000.5,1.5303938261623449,10003.560787652325,9997.439212347675,0.0006121269241186955,0.9083916109144948,6.857142857142857,0.06855086331243483,0.0,-0.10263081545139019,0.0,0.00014997750337442106,-0.679245283018868,0.00019998000199983323,-0.033333333333333326,0.00029999999999996696,-0.006389776357827448,-1.6335664436578816,1,10003.0,9997.0,0,74.24193930326521,0.0001001162283399189,106.53046003040288,-0.0006997550857199553,-0.09006993309736447,-0.24748730691571258
