day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,date,time,spread,spread_pct,total_volume
-1,1970-01-01 09:58:20,KELP,2023.0,2.0,2022.0,21.0,,,2026.0,23.0,,,,,2024.5,48.1328125,0.0,1970-01-01,09:58:20,3.0,0.14818473697209186,
-1,1970-01-01 10:00:00,KELP,2022.0,30.0,,,,,2024.0,3.0,2026.0,30.0,,,2023.0,47.921875,-7975.5,1970-01-01,10:00:00,2.0,0.09886307464162135,
-1,1970-01-01 10:01:40,KELP,2022.0,26.0,,,,,2025.0,2.0,2026.0,24.0,,,2023.5,61.828125,0.5,1970-01-01,10:01:40,3.0,0.14825796886582654,
-1,1970-01-01 10:03:20,KELP,2022.0,30.0,,,,,2025.0,1.0,2026.0,29.0,,,2023.5,61.390625,-7973.5,1970-01-01,10:03:20,3.0,0.14825796886582654,
-1,1970-01-01 10:05:00,KELP,2022.0,22.0,,,,,2024.0,6.0,2025.0,22.0,,,2023.0,66.1171875,-0.5,1970-01-01,10:05:00,2.0,0.09886307464162135,
-1,1970-01-01 10:06:40,KELP,2024.0,1.0,2023.0,3.0,2022.0,21.0,2025.0,1.0,2026.0,20.0,,,2024.5,64.09375,-7976.5,1970-01-01,10:06:40,1.0,0.04939491232403062,
-1,1970-01-01 10:08:20,KELP,2022.0,25.0,,,,,2023.0,2.0,2025.0,25.0,,,2022.5,72.7421875,-2.0,1970-01-01,10:08:20,1.0,0.04944375772558715,
-1,1970-01-01 10:10:00,KELP,2022.0,29.0,,,,,2025.0,29.0,,,,,2023.5,67.2890625,-7976.5,1970-01-01,10:10:00,3.0,0.14825796886582654,
-1,1970-01-01 10:11:40,KELP,2021.0,21.0,,,,,2025.0,21.0,,,,,2023.0,111.421875,-0.5,1970-01-01,10:11:40,4.0,0.1977261492832427,
-1,1970-01-01 10:13:20,KELP,2021.0,30.0,,,,,2025.0,30.0,,,,,2023.0,107.609375,-7977.0,1970-01-01,10:13:20,4.0,0.1977261492832427,
-1,1970-01-01 10:15:00,KELP,2021.0,27.0,,,,,2024.0,27.0,,,,,2022.5,139.09375,-0.5,1970-01-01,10:15:00,3.0,0.14833127317676142,
-1,1970-01-01 10:16:40,KELP,2020.0,25.0,,,,,2024.0,25.0,,,,,2022.0,158.1171875,-7978.0,1970-01-01,10:16:40,4.0,0.19782393669634024,
-1,1970-01-01 10:18:20,KELP,2021.0,27.0,,,,,2024.0,23.0,,,,,2022.5,126.28125,0.5,1970-01-01,10:18:20,3.0,0.14833127317676142,
-1,1970-01-01 10:20:00,KELP,2021.0,25.0,,,,,2024.0,21.0,,,,,2022.5,129.3515625,-7977.5,1970-01-01,10:20:00,3.0,0.14833127317676142,
-1,1970-01-01 10:21:40,KELP,2022.0,4.0,2021.0,28.0,,,2024.0,1.0,2025.0,27.0,,,2023.0,114.4140625,0.5,1970-01-01,10:21:40,2.0,0.09886307464162135,
-1,1970-01-01 10:23:20,KELP,2021.0,30.0,,,,,2024.0,30.0,,,,,2022.5,119.3828125,-7981.0,1970-01-01,10:23:20,3.0,0.14833127317676142,
-1,1970-01-01 10:25:00,KELP,2020.0,27.0,,,,,2024.0,27.0,,,,,2022.0,154.9765625,-0.5,1970-01-01,10:25:00,4.0,0.19782393669634024,
-1,1970-01-01 10:26:40,KELP,2020.0,22.0,,,,,2024.0,22.0,,,,,2022.0,162.125,-7978.0,1970-01-01,10:26:40,4.0,0.19782393669634024,
-1,1970-01-01 10:28:20,KELP,2020.0,24.0,,,,,2024.0,24.0,,,,,2022.0,160.0703125,-7978.0,1970-01-01,10:28:20,4.0,0.19782393669634024,
-1,1970-01-01 10:30:00,KELP,2020.0,24.0,,,,,2024.0,25.0,,,,,2022.0,165.0,-7978.0,1970-01-01,10:30:00,4.0,0.19782393669634024,
-1,1970-01-01 10:31:40,KELP,2019.0,25.0,,,,,2023.0,25.0,,,,,2021.0,205.2265625,-1.0,1970-01-01,10:31:40,4.0,0.1979218208807521,
-1,1970-01-01 10:33:20,KELP,2019.0,32.0,,,,,2021.0,4.0,2023.0,32.0,,,2020.0,205.6640625,-7980.0,1970-01-01,10:33:20,2.0,0.09900990099009901,
-1,1970-01-01 10:35:00,KELP,2019.0,28.0,,,,,2022.0,2.0,2023.0,26.0,,,2020.5,212.9140625,-7978.5,1970-01-01,10:35:00,3.0,0.14847809948032664,
-1,1970-01-01 10:36:40,KELP,2019.0,28.0,,,,,2023.0,28.0,,,,,2021.0,200.0625,-7979.0,1970-01-01,10:36:40,4.0,0.1979218208807521,
-1,1970-01-01 10:38:20,KELP,2019.0,26.0,,,,,2022.0,26.0,,,,,2020.5,218.046875,-0.5,1970-01-01,10:38:20,3.0,0.14847809948032664,
-1,1970-01-01 10:40:00,KELP,2019.0,24.0,,,,,2020.0,6.0,2022.0,24.0,,,2019.5,220.1953125,-7982.0,1970-01-01,10:40:00,1.0,0.04951720722951226,
-1,1970-01-01 10:41:40,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,227.1015625,-7983.0,1970-01-01,10:41:40,3.0,0.14847809948032664,
-1,1970-01-01 10:43:20,KELP,2019.0,30.0,,,,,2022.0,30.0,,,,,2020.5,224.4609375,-7979.5,1970-01-01,10:43:20,3.0,0.14847809948032664,
-1,1970-01-01 10:45:00,KELP,2019.0,20.0,,,,,2022.0,20.0,,,,,2020.5,222.2734375,0.0,1970-01-01,10:45:00,3.0,0.14847809948032664,
-1,1970-01-01 10:46:40,KELP,2019.0,21.0,,,,,2020.0,2.0,2021.0,1.0,2022.0,21.0,2019.5,222.15625,-7980.5,1970-01-01,10:46:40,1.0,0.04951720722951226,
-1,1970-01-01 10:48:20,KELP,2019.0,32.0,,,,,2021.0,7.0,2022.0,2.0,2023.0,30.0,2020.0,215.0859375,-7980.0,1970-01-01,10:48:20,2.0,0.09900990099009901,
-1,1970-01-01 10:50:00,KELP,2019.0,23.0,,,,,2023.0,23.0,,,,,2021.0,205.2109375,-7977.5,1970-01-01,10:50:00,4.0,0.1979218208807521,
-1,1970-01-01 10:51:40,KELP,2020.0,25.0,,,,,2023.0,25.0,,,,,2021.5,182.3359375,0.5,1970-01-01,10:51:40,3.0,0.14840465001236705,
-1,1970-01-01 10:53:20,KELP,2020.0,30.0,,,,,2022.0,2.0,2023.0,30.0,,,2021.0,177.0859375,-7980.0,1970-01-01,10:53:20,2.0,0.09896091044037605,
-1,1970-01-01 10:55:00,KELP,2020.0,27.0,,,,,2023.0,27.0,,,,,2021.5,169.5859375,-7978.5,1970-01-01,10:55:00,3.0,0.14840465001236705,
-1,1970-01-01 10:56:40,KELP,2020.0,31.0,,,,,2022.0,5.0,2023.0,31.0,,,2021.0,186.9453125,-7979.0,1970-01-01,10:56:40,2.0,0.09896091044037605,
-1,1970-01-01 10:58:20,KELP,2019.0,27.0,,,,,2021.0,3.0,2022.0,27.0,,,2020.0,227.0859375,-1.0,1970-01-01,10:58:20,2.0,0.09900990099009901,
-1,1970-01-01 11:00:00,KELP,2021.0,4.0,2019.0,23.0,,,2023.0,23.0,,,,,2022.0,210.453125,-7974.5,1970-01-01,11:00:00,2.0,0.09891196834817012,
-1,1970-01-01 11:01:40,KELP,2019.0,28.0,,,,,2022.0,2.0,2023.0,22.0,,,2020.5,214.7890625,-7979.5,1970-01-01,11:01:40,3.0,0.14847809948032664,
-1,1970-01-01 11:03:20,KELP,2019.0,28.0,,,,,2022.0,1.0,2023.0,27.0,,,2020.5,215.109375,-7979.5,1970-01-01,11:03:20,3.0,0.14847809948032664,
-1,1970-01-01 11:05:00,KELP,2019.0,31.0,,,,,2022.0,31.0,,,,,2020.5,228.75,0.0,1970-01-01,11:05:00,3.0,0.14847809948032664,
-1,1970-01-01 11:06:40,KELP,2018.0,22.0,,,,,2022.0,22.0,,,,,2020.0,245.6328125,-7979.0,1970-01-01,11:06:40,4.0,0.19801980198019803,
-1,1970-01-01 11:08:20,KELP,2019.0,31.0,,,,,2022.0,31.0,,,,,2020.5,229.484375,-7978.5,1970-01-01,11:08:20,3.0,0.14847809948032664,
-1,1970-01-01 11:10:00,KELP,2019.0,1.0,2018.0,28.0,,,2022.0,29.0,,,,,2020.5,246.5,-7979.5,1970-01-01,11:10:00,3.0,0.14847809948032664,
-1,1970-01-01 11:11:40,KELP,2019.0,22.0,,,,,2022.0,22.0,,,,,2020.5,239.578125,0.0,1970-01-01,11:11:40,3.0,0.14847809948032664,
-1,1970-01-01 11:13:20,KELP,2018.0,24.0,,,,,2022.0,24.0,,,,,2020.0,251.96875,-7976.5,1970-01-01,11:13:20,4.0,0.19801980198019803,
-1,1970-01-01 11:15:00,KELP,2019.0,1.0,2018.0,27.0,,,2022.0,29.0,,,,,2020.5,248.34375,-7982.5,1970-01-01,11:15:00,3.0,0.14847809948032664,
-1,1970-01-01 11:16:40,KELP,2019.0,4.0,2018.0,26.0,,,2022.0,26.0,,,,,2020.5,255.125,-7979.5,1970-01-01,11:16:40,3.0,0.14847809948032664,
-1,1970-01-01 11:18:20,KELP,2018.0,22.0,,,,,2021.0,22.0,,,,,2019.5,283.28125,-1.0,1970-01-01,11:18:20,3.0,0.14855162168853675,
-1,1970-01-01 11:20:00,KELP,2018.0,27.0,,,,,2021.0,27.0,,,,,2019.5,271.6640625,-7981.5,1970-01-01,11:20:00,3.0,0.14855162168853675,
-1,1970-01-01 11:21:40,KELP,2017.0,28.0,,,,,2021.0,28.0,,,,,2019.0,301.25,-7982.0,1970-01-01,11:21:40,4.0,0.1981178801386825,
-1,1970-01-01 11:23:20,KELP,2018.0,20.0,,,,,2020.0,3.0,2021.0,21.0,,,2019.0,275.1796875,-7979.5,1970-01-01,11:23:20,2.0,0.09905894006934125,
-1,1970-01-01 11:25:00,KELP,2018.0,24.0,,,,,2021.0,27.0,,,,,2019.5,277.5703125,0.5,1970-01-01,11:25:00,3.0,0.14855162168853675,
-1,1970-01-01 11:26:40,KELP,2018.0,29.0,,,,,2021.0,29.0,,,,,2019.5,278.296875,-7980.5,1970-01-01,11:26:40,3.0,0.14855162168853675,
-1,1970-01-01 11:28:20,KELP,2017.0,25.0,,,,,2019.0,4.0,2021.0,25.0,,,2018.0,304.734375,-7983.0,1970-01-01,11:28:20,2.0,0.09910802775024777,
-1,1970-01-01 11:30:00,KELP,2017.0,25.0,,,,,2018.0,4.0,2019.0,5.0,2020.0,25.0,2017.5,339.6328125,-7981.5,1970-01-01,11:30:00,1.0,0.04956629491945477,
-1,1970-01-01 11:31:40,KELP,2017.0,22.0,,,,,2019.0,1.0,2021.0,22.0,,,2018.0,308.71875,0.5,1970-01-01,11:31:40,2.0,0.09910802775024777,
-1,1970-01-01 11:33:20,KELP,2017.0,23.0,,,,,2019.0,7.0,2020.0,1.0,2021.0,22.0,2018.0,312.25,-7983.0,1970-01-01,11:33:20,2.0,0.09910802775024777,
-1,1970-01-01 11:35:00,KELP,2019.0,4.0,2017.0,21.0,,,2021.0,21.0,,,,,2020.0,302.9609375,-7982.5,1970-01-01,11:35:00,2.0,0.09900990099009901,
-1,1970-01-01 11:36:40,KELP,2018.0,24.0,,,,,2021.0,24.0,,,,,2019.5,282.078125,-7980.5,1970-01-01,11:36:40,3.0,0.14855162168853675,
-1,1970-01-01 11:38:20,KELP,2018.0,22.0,,,,,2020.0,1.0,2021.0,22.0,,,2019.0,279.5546875,-0.5,1970-01-01,11:38:20,2.0,0.09905894006934125,
-1,1970-01-01 11:40:00,KELP,2018.0,31.0,,,,,2020.0,5.0,2021.0,32.0,,,2019.0,270.390625,-7978.0,1970-01-01,11:40:00,2.0,0.09905894006934125,
-1,1970-01-01 11:41:40,KELP,2018.0,23.0,,,,,2021.0,2.0,2022.0,21.0,,,2019.5,263.9453125,-7981.5,1970-01-01,11:41:40,3.0,0.14855162168853675,
-1,1970-01-01 11:43:20,KELP,2018.0,28.0,,,,,2022.0,28.0,,,,,2020.0,261.6640625,-7983.5,1970-01-01,11:43:20,4.0,0.19801980198019803,
-1,1970-01-01 11:45:00,KELP,2018.0,20.0,,,,,2019.0,7.0,2020.0,2.0,2022.0,20.0,2018.5,259.1640625,-1.5,1970-01-01,11:45:00,1.0,0.04954173891503591,
-1,1970-01-01 11:46:40,KELP,2019.0,30.0,,,,,2022.0,31.0,,,,,2020.5,241.484375,-7979.5,1970-01-01,11:46:40,3.0,0.14847809948032664,
-1,1970-01-01 11:48:20,KELP,2019.0,24.0,,,,,2022.0,24.0,,,,,2020.5,242.8671875,-7978.0,1970-01-01,11:48:20,3.0,0.14847809948032664,
-1,1970-01-01 11:50:00,KELP,2019.0,26.0,,,,,2022.0,26.0,,,,,2020.5,237.921875,-7979.5,1970-01-01,11:50:00,3.0,0.14847809948032664,
-1,1970-01-01 11:51:40,KELP,2018.0,26.0,,,,,2022.0,26.0,,,,,2020.0,254.203125,-0.5,1970-01-01,11:51:40,4.0,0.19801980198019803,
-1,1970-01-01 11:53:20,KELP,2019.0,30.0,,,,,2022.0,30.0,,,,,2020.5,242.0234375,-7979.5,1970-01-01,11:53:20,3.0,0.14847809948032664,
-1,1970-01-01 11:55:00,KELP,2019.0,25.0,,,,,2022.0,25.0,,,,,2020.5,230.5,-7979.5,1970-01-01,11:55:00,3.0,0.14847809948032664,
-1,1970-01-01 11:56:40,KELP,2020.0,2.0,2019.0,23.0,,,2023.0,23.0,,,,,2021.5,206.15625,-7978.5,1970-01-01,11:56:40,3.0,0.14840465001236705,
-1,1970-01-01 11:58:20,KELP,2020.0,21.0,,,,,2023.0,21.0,,,,,2021.5,188.265625,0.0,1970-01-01,11:58:20,3.0,0.14840465001236705,
-1,1970-01-01 12:00:00,KELP,2019.0,21.0,,,,,2023.0,21.0,,,,,2021.0,200.75,-7979.0,1970-01-01,12:00:00,4.0,0.1979218208807521,
-1,1970-01-01 12:01:40,KELP,2019.0,25.0,,,,,2021.0,2.0,2023.0,25.0,,,2020.0,201.03125,-7980.0,1970-01-01,12:01:40,2.0,0.09900990099009901,
-1,1970-01-01 12:03:20,KELP,2021.0,4.0,2020.0,24.0,,,2023.0,24.0,,,,,2022.0,193.90625,-7978.0,1970-01-01,12:03:20,2.0,0.09891196834817012,
-1,1970-01-01 12:05:00,KELP,2020.0,22.0,,,,,2022.0,7.0,2023.0,23.0,,,2021.0,190.34375,-1.0,1970-01-01,12:05:00,2.0,0.09896091044037605,
-1,1970-01-01 12:06:40,KELP,2020.0,5.0,2019.0,21.0,,,2023.0,23.0,,,,,2021.5,196.65625,-7980.0,1970-01-01,12:06:40,3.0,0.14840465001236705,
-1,1970-01-01 12:08:20,KELP,2020.0,24.0,,,,,2023.0,24.0,,,,,2021.5,192.0234375,-7977.5,1970-01-01,12:08:20,3.0,0.14840465001236705,
-1,1970-01-01 12:10:00,KELP,2020.0,35.0,,,,,2023.0,28.0,,,,,2021.5,184.4453125,-7978.5,1970-01-01,12:10:00,3.0,0.14840465001236705,
-1,1970-01-01 12:11:40,KELP,2020.0,36.0,,,,,2023.0,30.0,,,,,2021.5,193.6015625,0.0,1970-01-01,12:11:40,3.0,0.14840465001236705,
-1,1970-01-01 12:13:20,KELP,2020.0,22.0,,,,,2022.0,3.0,2023.0,22.0,,,2021.0,183.75,-7979.0,1970-01-01,12:13:20,2.0,0.09896091044037605,
-1,1970-01-01 12:15:00,KELP,2019.0,24.0,,,,,2023.0,24.0,,,,,2021.0,208.3046875,0.0,1970-01-01,12:15:00,4.0,0.1979218208807521,
-1,1970-01-01 12:16:40,KELP,2019.0,21.0,,,,,2023.0,21.0,,,,,2021.0,210.703125,-7979.0,1970-01-01,12:16:40,4.0,0.1979218208807521,
-1,1970-01-01 12:18:20,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,207.2578125,0.0,1970-01-01,12:18:20,4.0,0.1979218208807521,
-1,1970-01-01 12:20:00,KELP,2018.0,28.0,,,,,2022.0,28.0,,,,,2020.0,248.234375,-7981.5,1970-01-01,12:20:00,4.0,0.19801980198019803,
-1,1970-01-01 12:21:40,KELP,2021.0,1.0,2019.0,2.0,2018.0,21.0,2022.0,21.0,,,,,2021.5,246.109375,1.5,1970-01-01,12:21:40,1.0,0.04946821667078902,
-1,1970-01-01 12:23:20,KELP,2019.0,24.0,,,,,2022.0,24.0,,,,,2020.5,237.0859375,-7979.5,1970-01-01,12:23:20,3.0,0.14847809948032664,
-1,1970-01-01 12:25:00,KELP,2019.0,29.0,,,,,2022.0,29.0,,,,,2020.5,239.4140625,0.0,1970-01-01,12:25:00,3.0,0.14847809948032664,
-1,1970-01-01 12:26:40,KELP,2018.0,29.0,,,,,2022.0,29.0,,,,,2020.0,249.4609375,-7976.5,1970-01-01,12:26:40,4.0,0.19801980198019803,
-1,1970-01-01 12:28:20,KELP,2019.0,1.0,2018.0,26.0,,,2022.0,26.0,,,,,2020.5,253.1328125,0.5,1970-01-01,12:28:20,3.0,0.14847809948032664,
-1,1970-01-01 12:30:00,KELP,2018.0,26.0,,,,,2022.0,26.0,,,,,2020.0,252.1484375,-7983.0,1970-01-01,12:30:00,4.0,0.19801980198019803,
-1,1970-01-01 12:31:40,KELP,2019.0,27.0,,,,,2021.0,5.0,2022.0,27.0,,,2020.0,241.2890625,0.0,1970-01-01,12:31:40,2.0,0.09900990099009901,
-1,1970-01-01 12:33:20,KELP,2019.0,29.0,,,,,2021.0,6.0,2022.0,29.0,,,2020.0,243.5390625,-7980.0,1970-01-01,12:33:20,2.0,0.09900990099009901,
-1,1970-01-01 12:35:00,KELP,2018.0,26.0,,,,,2021.0,22.0,,,,,2019.5,268.6328125,-0.5,1970-01-01,12:35:00,3.0,0.14855162168853675,
-1,1970-01-01 12:36:40,KELP,2018.0,22.0,,,,,2020.0,2.0,2021.0,23.0,,,2019.0,283.6875,-7978.0,1970-01-01,12:36:40,2.0,0.09905894006934125,
-1,1970-01-01 12:38:20,KELP,2018.0,25.0,,,,,2019.0,3.0,2021.0,25.0,,,2018.5,279.3515625,-0.5,1970-01-01,12:38:20,1.0,0.04954173891503591,
-1,1970-01-01 12:40:00,KELP,2018.0,33.0,,,,,2021.0,26.0,,,,,2019.5,274.4375,-7979.0,1970-01-01,12:40:00,3.0,0.14855162168853675,
-1,1970-01-01 12:41:40,KELP,2018.0,24.0,,,,,2021.0,24.0,,,,,2019.5,273.765625,0.0,1970-01-01,12:41:40,3.0,0.14855162168853675,
-1,1970-01-01 12:43:20,KELP,2018.0,27.0,,,,,2021.0,28.0,,,,,2019.5,270.5546875,-7980.5,1970-01-01,12:43:20,3.0,0.14855162168853675,
-1,1970-01-01 12:45:00,KELP,2019.0,4.0,2018.0,31.0,,,2022.0,31.0,,,,,2020.5,256.8203125,1.0,1970-01-01,12:45:00,3.0,0.14847809948032664,
-1,1970-01-01 12:46:40,KELP,2019.0,2.0,2018.0,24.0,,,2022.0,26.0,,,,,2020.5,244.9453125,-7979.5,1970-01-01,12:46:40,3.0,0.14847809948032664,
-1,1970-01-01 12:48:20,KELP,2019.0,25.0,,,,,2022.0,25.0,,,,,2020.5,240.78125,0.0,1970-01-01,12:48:20,3.0,0.14847809948032664,
-1,1970-01-01 12:50:00,KELP,2018.0,28.0,,,,,2021.0,1.0,2022.0,27.0,,,2019.5,262.0234375,-7981.5,1970-01-01,12:50:00,3.0,0.14855162168853675,
-1,1970-01-01 12:51:40,KELP,2018.0,29.0,,,,,2021.0,29.0,,,,,2019.5,274.1015625,0.0,1970-01-01,12:51:40,3.0,0.14855162168853675,
-1,1970-01-01 12:53:20,KELP,2018.0,22.0,,,,,2022.0,22.0,,,,,2020.0,263.25,-7980.0,1970-01-01,12:53:20,4.0,0.19801980198019803,
-1,1970-01-01 12:55:00,KELP,2019.0,6.0,2018.0,31.0,,,2021.0,31.0,,,,,2020.0,266.1015625,0.0,1970-01-01,12:55:00,2.0,0.09900990099009901,
-1,1970-01-01 12:56:40,KELP,2019.0,3.0,2018.0,28.0,,,2021.0,1.0,2022.0,27.0,,,2020.0,261.6484375,-7982.0,1970-01-01,12:56:40,2.0,0.09900990099009901,
-1,1970-01-01 12:58:20,KELP,2019.0,26.0,,,,,2022.0,26.0,,,,,2020.5,242.6875,-7979.5,1970-01-01,12:58:20,3.0,0.14847809948032664,
-1,1970-01-01 13:00:00,KELP,2019.0,22.0,,,,,2022.0,22.0,,,,,2020.5,230.2890625,-7979.5,1970-01-01,13:00:00,3.0,0.14847809948032664,
-1,1970-01-01 13:01:40,KELP,2021.0,1.0,2019.0,32.0,,,2022.0,32.0,,,,,2021.5,241.375,1.0,1970-01-01,13:01:40,1.0,0.04946821667078902,
-1,1970-01-01 13:03:20,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,237.671875,-7979.5,1970-01-01,13:03:20,3.0,0.14847809948032664,
-1,1970-01-01 13:05:00,KELP,2019.0,22.0,,,,,2022.0,26.0,,,,,2020.5,241.328125,-7976.5,1970-01-01,13:05:00,3.0,0.14847809948032664,
-1,1970-01-01 13:06:40,KELP,2019.0,30.0,,,,,2022.0,30.0,,,,,2020.5,239.9453125,-7982.5,1970-01-01,13:06:40,3.0,0.14847809948032664,
-1,1970-01-01 13:08:20,KELP,2019.0,25.0,,,,,2021.0,1.0,2022.0,25.0,,,2020.0,235.953125,-0.5,1970-01-01,13:08:20,2.0,0.09900990099009901,
-1,1970-01-01 13:10:00,KELP,2019.0,25.0,,,,,2022.0,24.0,,,,,2020.5,226.1953125,-7983.0,1970-01-01,13:10:00,3.0,0.14847809948032664,
-1,1970-01-01 13:11:40,KELP,2019.0,30.0,,,,,2021.0,6.0,2022.0,30.0,,,2020.0,227.3125,-7978.5,1970-01-01,13:11:40,2.0,0.09900990099009901,
-1,1970-01-01 13:13:20,KELP,2019.0,28.0,,,,,2022.0,28.0,,,,,2020.5,218.6640625,-7979.5,1970-01-01,13:13:20,3.0,0.14847809948032664,
-1,1970-01-01 13:15:00,KELP,2019.0,23.0,,,,,2022.0,23.0,,,,,2020.5,216.671875,0.0,1970-01-01,13:15:00,3.0,0.14847809948032664,
-1,1970-01-01 13:16:40,KELP,2019.0,23.0,,,,,2022.0,1.0,2023.0,22.0,,,2020.5,214.09375,-7978.5,1970-01-01,13:16:40,3.0,0.14847809948032664,
-1,1970-01-01 13:18:20,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,213.234375,-7982.5,1970-01-01,13:18:20,4.0,0.1979218208807521,
-1,1970-01-01 13:20:00,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,214.1796875,-7979.0,1970-01-01,13:20:00,4.0,0.1979218208807521,
-1,1970-01-01 13:21:40,KELP,2019.0,22.0,,,,,2022.0,21.0,,,,,2020.5,223.1953125,-0.5,1970-01-01,13:21:40,3.0,0.14847809948032664,
-1,1970-01-01 13:23:20,KELP,2019.0,25.0,,,,,2022.0,25.0,,,,,2020.5,225.9609375,-7978.0,1970-01-01,13:23:20,3.0,0.14847809948032664,
-1,1970-01-01 13:25:00,KELP,2018.0,29.0,,,,,2019.0,5.0,2022.0,29.0,,,2018.5,259.390625,-7978.5,1970-01-01,13:25:00,1.0,0.04954173891503591,
-1,1970-01-01 13:26:40,KELP,2019.0,1.0,2018.0,27.0,,,2022.0,27.0,,,,,2020.5,252.6796875,-7978.0,1970-01-01,13:26:40,3.0,0.14847809948032664,
-1,1970-01-01 13:28:20,KELP,2019.0,1.0,2018.0,29.0,,,2022.0,29.0,,,,,2020.5,255.296875,0.0,1970-01-01,13:28:20,3.0,0.14847809948032664,
-1,1970-01-01 13:30:00,KELP,2019.0,1.0,2018.0,29.0,,,2022.0,29.0,,,,,2020.5,254.40625,-7976.0,1970-01-01,13:30:00,3.0,0.14847809948032664,
-1,1970-01-01 13:31:40,KELP,2018.0,23.0,,,,,2022.0,23.0,,,,,2020.0,257.609375,-7980.0,1970-01-01,13:31:40,4.0,0.19801980198019803,
-1,1970-01-01 13:33:20,KELP,2019.0,29.0,,,,,2022.0,24.0,,,,,2020.5,242.8828125,-7979.5,1970-01-01,13:33:20,3.0,0.14847809948032664,
-1,1970-01-01 13:35:00,KELP,2019.0,34.0,,,,,2022.0,27.0,,,,,2020.5,237.203125,0.0,1970-01-01,13:35:00,3.0,0.14847809948032664,
-1,1970-01-01 13:36:40,KELP,2019.0,39.0,,,,,2022.0,32.0,,,,,2020.5,241.734375,-7979.5,1970-01-01,13:36:40,3.0,0.14847809948032664,
-1,1970-01-01 13:38:20,KELP,2019.0,40.0,,,,,2022.0,32.0,,,,,2020.5,227.84375,-7979.5,1970-01-01,13:38:20,3.0,0.14847809948032664,
-1,1970-01-01 13:40:00,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,238.984375,-7979.5,1970-01-01,13:40:00,3.0,0.14847809948032664,
-1,1970-01-01 13:41:40,KELP,2019.0,21.0,,,,,2022.0,22.0,,,,,2020.5,232.78125,0.0,1970-01-01,13:41:40,3.0,0.14847809948032664,
-1,1970-01-01 13:43:20,KELP,2021.0,9.0,2020.0,5.0,2019.0,20.0,2022.0,20.0,,,,,2021.5,239.578125,-7979.5,1970-01-01,13:43:20,1.0,0.04946821667078902,
-1,1970-01-01 13:45:00,KELP,2019.0,40.0,,,,,2022.0,32.0,,,,,2020.5,230.3984375,-7979.5,1970-01-01,13:45:00,3.0,0.14847809948032664,
-1,1970-01-01 13:46:40,KELP,2021.0,1.0,2019.0,24.0,,,2022.0,24.0,,,,,2021.5,222.15625,-7978.5,1970-01-01,13:46:40,1.0,0.04946821667078902,
-1,1970-01-01 13:48:20,KELP,2019.0,28.0,,,,,2022.0,28.0,,,,,2020.5,224.609375,-1.0,1970-01-01,13:48:20,3.0,0.14847809948032664,
-1,1970-01-01 13:50:00,KELP,2019.0,25.0,,,,,2020.0,5.0,2023.0,25.0,,,2019.5,201.5625,-7981.5,1970-01-01,13:50:00,1.0,0.04951720722951226,
-1,1970-01-01 13:51:40,KELP,2019.0,23.0,,,,,2023.0,23.0,,,,,2021.0,207.1171875,-7980.5,1970-01-01,13:51:40,4.0,0.1979218208807521,
-1,1970-01-01 13:53:20,KELP,2019.0,21.0,,,,,2022.0,1.0,2023.0,20.0,,,2020.5,212.453125,-7979.5,1970-01-01,13:53:20,3.0,0.14847809948032664,
-1,1970-01-01 13:55:00,KELP,2019.0,24.0,,,,,2021.0,2.0,2022.0,24.0,,,2020.0,218.8984375,-0.5,1970-01-01,13:55:00,2.0,0.09900990099009901,
-1,1970-01-01 13:56:40,KELP,2019.0,24.0,,,,,2023.0,24.0,,,,,2021.0,203.75,-7979.0,1970-01-01,13:56:40,4.0,0.1979218208807521,
-1,1970-01-01 13:58:20,KELP,2019.0,30.0,,,,,2023.0,30.0,,,,,2021.0,199.1015625,-7977.5,1970-01-01,13:58:20,4.0,0.1979218208807521,
-1,1970-01-01 14:00:00,KELP,2019.0,23.0,,,,,2021.0,3.0,2023.0,23.0,,,2020.0,200.046875,-7979.0,1970-01-01,14:00:00,2.0,0.09900990099009901,
-1,1970-01-01 14:01:40,KELP,2019.0,25.0,,,,,2023.0,25.0,,,,,2021.0,201.7578125,1.0,1970-01-01,14:01:40,4.0,0.1979218208807521,
-1,1970-01-01 14:03:20,KELP,2019.0,21.0,,,,,2020.0,6.0,2023.0,23.0,,,2019.5,197.8828125,-7980.5,1970-01-01,14:03:20,1.0,0.04951720722951226,
-1,1970-01-01 14:05:00,KELP,2020.0,24.0,,,,,2023.0,24.0,,,,,2021.5,194.21875,-7978.5,1970-01-01,14:05:00,3.0,0.14840465001236705,
