day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,date,time,spread,spread_pct,total_volume
-1,1970-01-01 15:38:20,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,25.0,10004.0,2.0,10005.0,25.0,,,10003.0,526.0,7982.5,1970-01-01,15:38:20,2.0,0.019994001799460162,
-1,1970-01-01 15:40:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,528.0,7980.0,1970-01-01,15:40:00,8.0,0.08,
-1,1970-01-01 15:41:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,528.0,0.0,1970-01-01,15:41:40,8.0,0.08,
-1,1970-01-01 15:43:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10002.0,4.0,10004.0,2.0,10005.0,29.0,9999.0,528.0,7979.0,1970-01-01,15:43:20,6.0,0.06000600060006001,
-1,1970-01-01 15:45:00,RAINFOREST_RESIN,9998.0,3.0,9996.0,2.0,9995.0,24.0,10000.0,2.0,10004.0,2.0,10005.0,24.0,9999.0,528.0,7978.0,1970-01-01,15:45:00,2.0,0.020002000200020003,57.0
-1,1970-01-01 15:46:40,RAINFOREST_RESIN,10002.0,1.0,9998.0,10.0,9996.0,2.0,10004.0,2.0,10005.0,22.0,,,10003.0,528.0,7983.5,1970-01-01,15:46:40,2.0,0.019994001799460162,
-1,1970-01-01 15:48:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,530.0,-3.0,1970-01-01,15:48:20,8.0,0.08,
-1,1970-01-01 15:50:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,530.0,7980.5,1970-01-01,15:50:00,8.0,0.08,
-1,1970-01-01 15:51:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,530.0,7981.5,1970-01-01,15:51:40,8.0,0.08,
-1,1970-01-01 15:53:20,RAINFOREST_RESIN,10002.0,2.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10003.0,530.0,7983.5,1970-01-01,15:53:20,2.0,0.019994001799460162,
-1,1970-01-01 15:55:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10002.0,9.0,10004.0,1.0,10005.0,26.0,9999.0,534.0,-4.0,1970-01-01,15:55:00,6.0,0.06000600060006001,
-1,1970-01-01 15:56:40,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,534.0,7981.5,1970-01-01,15:56:40,10.0,0.1,
-1,1970-01-01 15:58:20,RAINFOREST_RESIN,9998.0,5.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,534.0,7981.5,1970-01-01,15:58:20,6.0,0.059994000599940006,
-1,1970-01-01 16:00:00,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,534.0,7981.5,1970-01-01,16:00:00,10.0,0.1,
-1,1970-01-01 16:01:40,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,534.0,0.0,1970-01-01,16:01:40,10.0,0.1,
-1,1970-01-01 16:03:20,RAINFOREST_RESIN,9998.0,1.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,534.0,7982.5,1970-01-01,16:03:20,6.0,0.059994000599940006,
-1,1970-01-01 16:05:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,9998.0,1.0,10000.0,6.0,10004.0,2.0,9997.0,534.0,7979.5,1970-01-01,16:05:00,2.0,0.02000600180054016,
-1,1970-01-01 16:06:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,9998.0,4.0,10004.0,1.0,10005.0,24.0,9997.0,536.0,7978.5,1970-01-01,16:06:40,2.0,0.02000600180054016,
-1,1970-01-01 16:08:20,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,544.0,3.0,1970-01-01,16:08:20,10.0,0.1,
-1,1970-01-01 16:10:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,547.0,7981.5,1970-01-01,16:10:00,8.0,0.08,
-1,1970-01-01 16:11:40,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,547.0,7981.5,1970-01-01,16:11:40,10.0,0.1,
-1,1970-01-01 16:13:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,547.0,7983.0,1970-01-01,16:13:20,8.0,0.08,
-1,1970-01-01 16:15:00,RAINFOREST_RESIN,9995.0,21.0,,,,,10002.0,1.0,10005.0,21.0,,,9998.5,547.0,-1.5,1970-01-01,16:15:00,7.0,0.07001050157523629,
-1,1970-01-01 16:16:40,RAINFOREST_RESIN,10002.0,1.0,9995.0,25.0,,,10005.0,25.0,,,,,10003.5,547.0,7986.0,1970-01-01,16:16:40,3.0,0.029989503673714196,
-1,1970-01-01 16:18:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,549.0,7983.5,1970-01-01,16:18:20,8.0,0.08,
-1,1970-01-01 16:20:00,RAINFOREST_RESIN,9995.0,29.0,,,,,10002.0,1.0,10005.0,29.0,,,9998.5,549.0,7981.5,1970-01-01,16:20:00,7.0,0.07001050157523629,
-1,1970-01-01 16:21:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,554.0,1.5,1970-01-01,16:21:40,8.0,0.08,
-1,1970-01-01 16:23:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,554.0,7983.0,1970-01-01,16:23:20,8.0,0.08,
-1,1970-01-01 16:25:00,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,554.0,7982.5,1970-01-01,16:25:00,10.0,0.1,
-1,1970-01-01 16:26:40,RAINFOREST_RESIN,9998.0,4.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,555.0,7983.0,1970-01-01,16:26:40,6.0,0.059994000599940006,
-1,1970-01-01 16:28:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,555.0,-1.0,1970-01-01,16:28:20,8.0,0.08,
-1,1970-01-01 16:30:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,555.0,7983.0,1970-01-01,16:30:00,8.0,0.08,
-1,1970-01-01 16:31:40,RAINFOREST_RESIN,10002.0,5.0,9995.0,23.0,,,10005.0,23.0,,,,,10003.5,555.0,7986.5,1970-01-01,16:31:40,3.0,0.029989503673714196,
-1,1970-01-01 16:33:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,565.0,7982.5,1970-01-01,16:33:20,8.0,0.08,
-1,1970-01-01 16:35:00,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,565.0,0.0,1970-01-01,16:35:00,10.0,0.1,
-1,1970-01-01 16:36:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,565.0,7983.5,1970-01-01,16:36:40,8.0,0.08,
-1,1970-01-01 16:38:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10002.0,6.0,10004.0,1.0,10005.0,23.0,9999.0,565.0,7982.5,1970-01-01,16:38:20,6.0,0.06000600060006001,
-1,1970-01-01 16:40:00,RAINFOREST_RESIN,9998.0,3.0,9995.0,22.0,,,10005.0,22.0,,,,,10001.5,565.0,7985.0,1970-01-01,16:40:00,7.0,0.06998950157476379,
-1,1970-01-01 16:41:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,568.0,-1.5,1970-01-01,16:41:40,8.0,0.08,
-1,1970-01-01 16:43:20,RAINFOREST_RESIN,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,568.0,7983.5,1970-01-01,16:43:20,10.0,0.1,
-1,1970-01-01 16:45:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,573.0,7983.5,1970-01-01,16:45:00,8.0,0.08,
-1,1970-01-01 16:46:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,9998.0,1.0,10004.0,1.0,10005.0,20.0,9997.0,573.0,7980.5,1970-01-01,16:46:40,2.0,0.02000600180054016,
-1,1970-01-01 16:48:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,575.0,3.0,1970-01-01,16:48:20,8.0,0.08,
-1,1970-01-01 16:50:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,575.0,7983.5,1970-01-01,16:50:00,8.0,0.08,
-1,1970-01-01 16:51:40,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,575.0,7984.0,1970-01-01,16:51:40,10.0,0.1,
-1,1970-01-01 16:53:20,RAINFOREST_RESIN,10002.0,10.0,9996.0,2.0,9995.0,30.0,10004.0,2.0,10005.0,30.0,,,10003.0,575.0,7986.5,1970-01-01,16:53:20,2.0,0.019994001799460162,
-1,1970-01-01 16:55:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,595.0,-3.0,1970-01-01,16:55:00,8.0,0.08,
-1,1970-01-01 16:56:40,RAINFOREST_RESIN,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,595.0,7984.0,1970-01-01,16:56:40,10.0,0.1,
-1,1970-01-01 16:58:20,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,595.0,7984.0,1970-01-01,16:58:20,10.0,0.1,
-1,1970-01-01 17:00:00,RAINFOREST_RESIN,9998.0,9.0,9996.0,1.0,9995.0,21.0,10000.0,2.0,10004.0,1.0,10005.0,21.0,9999.0,595.0,7983.5,1970-01-01,17:00:00,2.0,0.020002000200020003,55.0
-1,1970-01-01 17:01:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,595.0,1.0,1970-01-01,17:01:40,8.0,0.08,
-1,1970-01-01 17:03:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,595.0,7983.5,1970-01-01,17:03:20,8.0,0.08,
-1,1970-01-01 17:05:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,595.0,7983.5,1970-01-01,17:05:00,8.0,0.08,
-1,1970-01-01 17:06:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,595.0,0.0,1970-01-01,17:06:40,8.0,0.08,
-1,1970-01-01 17:08:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10004.0,1.0,10005.0,26.0,,,10000.0,595.0,7985.0,1970-01-01,17:08:20,8.0,0.08,
-1,1970-01-01 17:10:00,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,595.0,0.0,1970-01-01,17:10:00,10.0,0.1,
-1,1970-01-01 17:11:40,RAINFOREST_RESIN,9995.0,26.0,,,,,9998.0,1.0,10005.0,26.0,,,9996.5,595.0,7981.0,1970-01-01,17:11:40,3.0,0.0300105036762867,
-1,1970-01-01 17:13:20,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,599.0,3.5,1970-01-01,17:13:20,10.0,0.1,
-1,1970-01-01 17:15:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,599.0,7984.5,1970-01-01,17:15:00,8.0,0.08,
-1,1970-01-01 17:16:40,RAINFOREST_RESIN,9995.0,25.0,,,,,10002.0,3.0,10005.0,25.0,,,9998.5,599.0,-1.5,1970-01-01,17:16:40,7.0,0.07001050157523629,
-1,1970-01-01 17:18:20,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,599.0,7984.5,1970-01-01,17:18:20,10.0,0.1,
-1,1970-01-01 17:20:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,601.0,0.0,1970-01-01,17:20:00,8.0,0.08,
-1,1970-01-01 17:21:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,601.0,7983.5,1970-01-01,17:21:40,8.0,0.08,
-1,1970-01-01 17:23:20,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,601.0,0.0,1970-01-01,17:23:20,10.0,0.1,
-1,1970-01-01 17:25:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,601.0,7983.5,1970-01-01,17:25:00,8.0,0.08,
-1,1970-01-01 17:26:40,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,601.0,0.0,1970-01-01,17:26:40,10.0,0.1,
-1,1970-01-01 17:28:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,9998.0,4.0,10004.0,2.0,10005.0,27.0,9997.0,601.0,7980.0,1970-01-01,17:28:20,2.0,0.02000600180054016,
-1,1970-01-01 17:30:00,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,609.0,3.0,1970-01-01,17:30:00,10.0,0.1,
-1,1970-01-01 17:31:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,609.0,7982.0,1970-01-01,17:31:40,8.0,0.08,
-1,1970-01-01 17:33:20,RAINFOREST_RESIN,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,609.0,0.0,1970-01-01,17:33:20,10.0,0.1,
-1,1970-01-01 17:35:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,609.0,7982.5,1970-01-01,17:35:00,8.0,0.08,
-1,1970-01-01 17:36:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,609.0,0.0,1970-01-01,17:36:40,8.0,0.08,
-1,1970-01-01 17:38:20,RAINFOREST_RESIN,9998.0,8.0,9995.0,20.0,,,10005.0,20.0,,,,,10001.5,609.0,7984.0,1970-01-01,17:38:20,7.0,0.06998950157476379,
-1,1970-01-01 17:40:00,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,609.0,-1.5,1970-01-01,17:40:00,10.0,0.1,
-1,1970-01-01 17:41:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10002.0,6.0,10004.0,2.0,10005.0,28.0,9999.0,609.0,7981.0,1970-01-01,17:41:40,6.0,0.06000600060006001,
-1,1970-01-01 17:43:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,21.0,,,10004.0,1.0,10005.0,21.0,,,10000.0,609.0,1.0,1970-01-01,17:43:20,8.0,0.08,
-1,1970-01-01 17:45:00,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,609.0,7983.0,1970-01-01,17:45:00,10.0,0.1,
-1,1970-01-01 17:46:40,RAINFOREST_RESIN,9998.0,6.0,9995.0,30.0,,,10005.0,30.0,,,,,10001.5,614.0,1.5,1970-01-01,17:46:40,7.0,0.06998950157476379,
-1,1970-01-01 17:48:20,RAINFOREST_RESIN,9995.0,27.0,,,,,10002.0,6.0,10005.0,27.0,,,9998.5,615.0,7981.0,1970-01-01,17:48:20,7.0,0.07001050157523629,
-1,1970-01-01 17:50:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,615.0,7983.5,1970-01-01,17:50:00,8.0,0.08,
-1,1970-01-01 17:51:40,RAINFOREST_RESIN,9998.0,7.0,9996.0,1.0,9995.0,22.0,10004.0,1.0,10005.0,22.0,,,10001.0,618.0,1.0,1970-01-01,17:51:40,6.0,0.059994000599940006,
-1,1970-01-01 17:53:20,RAINFOREST_RESIN,9998.0,8.0,9996.0,2.0,9995.0,27.0,10004.0,2.0,10005.0,27.0,,,10001.0,618.0,7984.5,1970-01-01,17:53:20,6.0,0.059994000599940006,
-1,1970-01-01 17:55:00,RAINFOREST_RESIN,9998.0,5.0,9996.0,2.0,9995.0,27.0,10004.0,2.0,10005.0,27.0,,,10001.0,622.0,7985.0,1970-01-01,17:55:00,6.0,0.059994000599940006,
-1,1970-01-01 17:56:40,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,622.0,7983.5,1970-01-01,17:56:40,10.0,0.1,
-1,1970-01-01 17:58:20,RAINFOREST_RESIN,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,622.0,0.0,1970-01-01,17:58:20,10.0,0.1,
-1,1970-01-01 18:00:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,622.0,7983.5,1970-01-01,18:00:00,8.0,0.08,
-1,1970-01-01 18:01:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,622.0,7984.0,1970-01-01,18:01:40,8.0,0.08,
-1,1970-01-01 18:03:20,RAINFOREST_RESIN,9995.0,25.0,,,,,9998.0,1.0,10005.0,25.0,,,9996.5,622.0,7980.0,1970-01-01,18:03:20,3.0,0.0300105036762867,
-1,1970-01-01 18:05:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,624.0,3.5,1970-01-01,18:05:00,8.0,0.08,
-1,1970-01-01 18:06:40,RAINFOREST_RESIN,9998.0,8.0,9995.0,29.0,,,10005.0,29.0,,,,,10001.5,627.0,7985.0,1970-01-01,18:06:40,7.0,0.06998950157476379,
-1,1970-01-01 18:08:20,RAINFOREST_RESIN,9995.0,21.0,,,,,10002.0,3.0,10005.0,21.0,,,9998.5,627.0,7982.5,1970-01-01,18:08:20,7.0,0.07001050157523629,
-1,1970-01-01 18:10:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10000.0,3.0,10004.0,2.0,10005.0,26.0,9998.0,629.0,7982.5,1970-01-01,18:10:00,4.0,0.040008001600320066,
-1,1970-01-01 18:11:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,629.0,2.0,1970-01-01,18:11:40,8.0,0.08,
-1,1970-01-01 18:13:20,RAINFOREST_RESIN,9998.0,5.0,9995.0,20.0,,,10005.0,20.0,,,,,10001.5,629.0,7985.0,1970-01-01,18:13:20,7.0,0.06998950157476379,
-1,1970-01-01 18:15:00,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,629.0,7984.0,1970-01-01,18:15:00,10.0,0.1,
-1,1970-01-01 18:16:40,RAINFOREST_RESIN,9998.0,9.0,9995.0,20.0,,,10005.0,20.0,,,,,10001.5,629.0,7985.5,1970-01-01,18:16:40,7.0,0.06998950157476379,
-1,1970-01-01 18:18:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,629.0,-1.5,1970-01-01,18:18:20,8.0,0.08,
-1,1970-01-01 18:20:00,RAINFOREST_RESIN,9998.0,4.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10001.0,629.0,7984.5,1970-01-01,18:20:00,6.0,0.059994000599940006,
-1,1970-01-01 18:21:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,9998.0,1.0,10004.0,1.0,10005.0,26.0,9997.0,629.0,7980.5,1970-01-01,18:21:40,2.0,0.02000600180054016,
-1,1970-01-01 18:23:20,RAINFOREST_RESIN,10002.0,1.0,10000.0,5.0,9995.0,20.0,10005.0,20.0,,,,,10003.5,631.0,7986.0,1970-01-01,18:23:20,3.0,0.029989503673714196,
-1,1970-01-01 18:25:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,633.0,-3.5,1970-01-01,18:25:00,8.0,0.08,
-1,1970-01-01 18:26:40,RAINFOREST_RESIN,9995.0,21.0,,,,,9998.0,3.0,10005.0,21.0,,,9996.5,633.0,7978.0,1970-01-01,18:26:40,3.0,0.0300105036762867,
-1,1970-01-01 18:28:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,639.0,7983.0,1970-01-01,18:28:20,8.0,0.08,
-1,1970-01-01 18:30:00,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,639.0,7984.0,1970-01-01,18:30:00,10.0,0.1,
-1,1970-01-01 18:31:40,RAINFOREST_RESIN,9998.0,9.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,639.0,1.5,1970-01-01,18:31:40,7.0,0.06998950157476379,
-1,1970-01-01 18:33:20,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,639.0,7984.0,1970-01-01,18:33:20,10.0,0.1,
-1,1970-01-01 18:35:00,RAINFOREST_RESIN,9998.0,4.0,9995.0,23.0,,,10005.0,23.0,,,,,10001.5,639.0,7984.0,1970-01-01,18:35:00,7.0,0.06998950157476379,
-1,1970-01-01 18:36:40,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,639.0,7983.5,1970-01-01,18:36:40,8.0,0.08,
-1,1970-01-01 18:38:20,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,639.0,0.0,1970-01-01,18:38:20,10.0,0.1,
-1,1970-01-01 18:40:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10002.0,3.0,10004.0,2.0,10005.0,20.0,9999.0,639.0,7982.5,1970-01-01,18:40:00,6.0,0.06000600060006001,
-1,1970-01-01 18:41:40,RAINFOREST_RESIN,9995.0,30.0,,,,,9998.0,3.0,10005.0,30.0,,,9996.5,639.0,7980.0,1970-01-01,18:41:40,3.0,0.0300105036762867,
-1,1970-01-01 18:43:20,RAINFOREST_RESIN,9998.0,4.0,9996.0,1.0,9995.0,25.0,10004.0,1.0,10005.0,25.0,,,10001.0,645.0,7984.5,1970-01-01,18:43:20,6.0,0.059994000599940006,
-1,1970-01-01 18:45:00,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,645.0,-1.0,1970-01-01,18:45:00,10.0,0.1,
-1,1970-01-01 18:46:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,645.0,7983.5,1970-01-01,18:46:40,8.0,0.08,
-1,1970-01-01 18:48:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,645.0,7983.5,1970-01-01,18:48:20,8.0,0.08,
-1,1970-01-01 18:50:00,RAINFOREST_RESIN,9998.0,3.0,9995.0,30.0,,,10005.0,30.0,,,,,10001.5,645.0,7985.0,1970-01-01,18:50:00,7.0,0.06998950157476379,
-1,1970-01-01 18:51:40,RAINFOREST_RESIN,9995.0,25.0,,,,,10005.0,25.0,,,,,10000.0,645.0,-1.5,1970-01-01,18:51:40,10.0,0.1,
-1,1970-01-01 18:53:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,645.0,7983.5,1970-01-01,18:53:20,8.0,0.08,
-1,1970-01-01 18:55:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,645.0,7984.0,1970-01-01,18:55:00,8.0,0.08,
-1,1970-01-01 18:56:40,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,645.0,7982.5,1970-01-01,18:56:40,8.0,0.08,
-1,1970-01-01 18:58:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10004.0,1.0,10005.0,28.0,,,10000.0,645.0,0.0,1970-01-01,18:58:20,8.0,0.08,
-1,1970-01-01 19:00:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,645.0,7982.5,1970-01-01,19:00:00,8.0,0.08,
-1,1970-01-01 19:01:40,RAINFOREST_RESIN,9995.0,23.0,,,,,10002.0,5.0,10005.0,23.0,,,9998.5,645.0,7982.0,1970-01-01,19:01:40,7.0,0.07001050157523629,
-1,1970-01-01 19:03:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,645.0,7983.5,1970-01-01,19:03:20,8.0,0.08,
-1,1970-01-01 19:05:00,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,645.0,0.0,1970-01-01,19:05:00,8.0,0.08,
-1,1970-01-01 19:06:40,RAINFOREST_RESIN,9995.0,22.0,,,,,9998.0,1.0,10005.0,22.0,,,9996.5,645.0,7980.0,1970-01-01,19:06:40,3.0,0.0300105036762867,
-1,1970-01-01 19:08:20,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,647.0,7982.5,1970-01-01,19:08:20,8.0,0.08,
-1,1970-01-01 19:10:00,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,647.0,7983.5,1970-01-01,19:10:00,8.0,0.08,
-1,1970-01-01 19:11:40,RAINFOREST_RESIN,9998.0,9.0,9996.0,1.0,9995.0,30.0,10004.0,1.0,10005.0,30.0,,,10001.0,647.0,1.0,1970-01-01,19:11:40,6.0,0.059994000599940006,
-1,1970-01-01 19:13:20,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,647.0,7983.5,1970-01-01,19:13:20,8.0,0.08,
-1,1970-01-01 19:15:00,RAINFOREST_RESIN,9995.0,21.0,,,,,9998.0,1.0,10005.0,21.0,,,9996.5,647.0,7979.0,1970-01-01,19:15:00,3.0,0.0300105036762867,
-1,1970-01-01 19:16:40,RAINFOREST_RESIN,10002.0,1.0,9998.0,2.0,9996.0,1.0,10004.0,1.0,10005.0,25.0,,,10003.0,649.0,7986.5,1970-01-01,19:16:40,2.0,0.019994001799460162,
-1,1970-01-01 19:18:20,RAINFOREST_RESIN,9998.0,1.0,9996.0,2.0,9995.0,24.0,10004.0,2.0,10005.0,24.0,,,10001.0,651.0,-2.0,1970-01-01,19:18:20,6.0,0.059994000599940006,
