day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,mid_price_change,effective_spread,mid_price_future,price_impact,realized_spread,mid_price_pct_change,trade_size_proxy,amihud,volume_imbalance,vpin_proxy,roll_cov,roll_spread,kyle_lambda_20,kyle_lambda_40,return_autocorr_1,return_autocorr_5,return_autocorr_10,volatility_10,range_volatility_10,volatility_20,range_volatility_20,volatility_50,range_volatility_50
-1,14900,RAINFOREST_RESIN,10000.0,4.0,9995.0,26.0,,,10005.0,26.0,,,,,10002.5,96.0,4.0,0.0,9997.0,-5.5,-5.5,0.04000600090012796,15.0,0.002667048946348888,22.0,0.9841259427238701,2.2236842105263155,2.9824045403173027,0.06856782589029718,0.07660268344042152,-0.6151821052047904,-0.07674302589783849,0.24780732795003757,0.01723439209315487,0.07000210100501879,0.020856072485542956,0.06850122601373812,0.018412843096495723,0.06880018077295849
-1,15000,RAINFOREST_RESIN,9998.0,1.0,9995.0,25.0,,,10005.0,25.0,,,,,10001.5,96.0,-1.0,0.0,10003.0,1.5,-1.5,-0.00999750062484761,13.0,0.0007690325939683242,24.0,1.0961527921607768,1.5650584795321636,2.5020459464463585,0.03049647815753599,0.07074411128047044,-0.49410835850569973,-0.043598055815678875,-0.24819137966276514,0.015176435955064405,0.07100165110250116,0.01832534180896167,0.0705012259087906,0.018472587116048846,0.06819997080445377
-1,15100,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,96.0,-1.5,0.0,10000.0,0.0,0.0,-0.014997750337453208,22.0,0.0006817128257350289,0.0,0.9193540972950828,1.1878654970760232,2.1797848490858205,0.022534343466159602,0.06397152026006615,-0.4141081327890645,-0.16935530266874424,-0.35802392128887583,0.015636069890331616,0.07300165110250117,0.016860512096050585,0.0715012259087906,0.018542854595023313,0.06899985079245256
-1,15200,RAINFOREST_RESIN,9998.0,6.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,96.0,1.5,0.0,10003.0,1.5,-1.5,0.01500000000000945,16.5,0.0009090853994830001,21.0,1.1297061676099016,1.1878654970760234,2.1797848490858205,0.0229970110314931,0.06591162959528596,-0.41410813278906455,-0.08104101145985687,-0.34822897491530574,0.016339614895714165,0.07000060125997755,0.016860512096050585,0.0715012259087906,0.01861012398468018,0.06879964082394785
-1,15300,RAINFOREST_RESIN,9995.0,26.0,,,,,10002.0,1.0,10005.0,26.0,,,9998.5,96.0,-3.0,0.0,10001.0,2.5,-2.5,-0.029995500674895315,13.5,0.0022218724805664635,25.0,1.2213731134556385,1.4378654970760232,2.398220587915985,-0.00660046822029127,0.045194544122491576,-0.46255155366238077,0.009270007633733384,-0.3152196638409958,0.01915624841897235,0.06900165141750117,0.01786624561204215,0.07000175098755242,0.01896930130423218,0.0688000608239573
-1,15400,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,9998.0,1.0,10004.0,2.0,10005.0,28.0,9997.0,99.0,-1.5,0.0,9998.0,1.0,-1.0,-0.015002250337547984,1.5,0.01000083350279847,1.0,1.2243336697082359,1.2076023391812865,2.197819227490092,-0.000955326260067376,0.04779631811512002,-0.3530233766123897,-0.1169214831786536,-0.3079508413071733,0.019607983632213475,0.0630022515975552,0.01814590944604168,0.06700205107757942,0.018940360801827535,0.0688003008239789
-1,15500,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10003.0,101.0,6.0,0.0,9999.0,-4.0,-4.0,0.060018005401629715,1.5,0.04000933631199901,1.0,1.1535260136713579,1.654970760233918,2.5729133372377064,-0.02387010371089999,0.037726792528612656,-0.3851394778071285,-0.20059712616663197,-0.40007170863365193,0.027334466048769015,0.058000601619977575,0.022778280790160768,0.06300175116755242,0.020625046657874468,0.06800030084796929
-1,15600,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10004.0,2.0,10005.0,24.0,,,10000.0,103.0,-3.0,0.0,9997.5,-2.5,-2.5,-0.029991002699192304,2.0,0.01499475161201555,0.0,1.1535260136713579,2.8589181286549707,3.381667120610762,-0.006472486381821231,0.04330763616628732,-0.5182590367291151,-0.13809900784729254,-0.38051482692368876,0.029366699320347342,0.061999801459945575,0.023582348052347518,0.06350122608879061,0.02062486627063195,0.06880014081596289
-1,15700,RAINFOREST_RESIN,10002.0,5.0,9996.0,1.0,9995.0,24.0,10004.0,1.0,10005.0,24.0,,,10003.0,105.0,3.0,0.0,9996.5,-6.5,-6.5,0.029999999999996696,3.0,0.009999666677776305,4.0,1.1428560544228052,3.0957602339181283,3.5189545231037744,-0.016662513079959883,0.04342478533147179,-0.5408035080244715,-0.07680058575625259,-0.34784958529399085,0.030684634697203055,0.056998151482367955,0.024140315264862464,0.0635006260887366,0.020464955440355127,0.06780023082045682
-1,15800,RAINFOREST_RESIN,9998.0,10.0,9996.0,2.0,9995.0,20.0,10004.0,2.0,10005.0,20.0,,,10001.0,115.0,-2.0,0.0,10000.0,-1.0,-1.0,-0.019994001799461536,6.0,0.003332278095275335,8.0,1.127658374831516,3.0957602339181283,3.5189545231037744,-0.004702960324001679,0.042076262846024975,-0.5407883327932622,0.031537199520997365,-0.39194242918357,0.031647031334159165,0.05599650138483833,0.02378283963839327,0.06250032611873362,0.020653226654361926,0.06780023082045683
-1,15900,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10000.0,6.0,10004.0,2.0,10005.0,29.0,9998.0,115.0,-3.0,0.0,9999.0,1.0,-1.0,-0.029997000299974985,4.0,0.007499062598428786,4.0,1.060239686458209,2.3764619883040936,3.083155518817754,-0.002339781255722228,0.04685830589652322,-0.41514580807163015,0.09330088163766696,-0.3739450848511953,0.030136298273878113,0.05499855123244845,0.024335072183810837,0.06250032611873362,0.02104085336308254,0.06700039085246322
-1,16000,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10002.0,6.0,10004.0,2.0,10005.0,27.0,9999.0,115.0,1.0,0.0,9999.0,0.0,0.0,0.010002000400088917,4.0,0.0025004375890825023,4.0,0.9189176771382741,2.411549707602339,3.105833033247176,0.003857367894910623,0.03434543292331148,-0.42041234088570123,0.19792348138468516,-0.41862483477836704,0.030393134771243384,0.05400020113497806,0.02343131446224677,0.06250092611873961,0.020983760052196484,0.0668003008329597
-1,16100,RAINFOREST_RESIN,9995.0,21.0,,,,,10000.0,2.0,10002.0,10.0,10005.0,21.0,9997.5,115.0,-1.5,0.0,10001.0,3.5,-3.5,-0.015001500150013669,11.5,0.0013044669307235301,19.0,1.3700765825565628,2.4934210526315788,3.1581140274737254,-0.006300189844150497,0.021242196372497066,-0.42972436512623563,0.23026959195561966,-0.3916921687644878,0.03039330617820164,0.04900145144755621,0.02355881591886415,0.06100155127502869,0.020637320944263293,0.06640076086398004
-1,16200,RAINFOREST_RESIN,9995.0,24.0,,,,,9998.0,1.0,10005.0,24.0,,,9996.5,115.0,-1.0,0.0,10003.5,7.0,-7.0,-0.010002500625161392,12.5,0.0008001936484637237,23.0,1.495795805385201,2.428362573099415,3.1166408667662786,-0.010308792720642493,0.01602438035607422,-0.41322307090065397,0.19151159964383738,-0.3991904408469876,0.029817027805599788,0.0450035516577085,0.023636979692892253,0.05750207645884302,0.020385930285532254,0.0658008509255046
-1,16300,RAINFOREST_RESIN,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,117.0,3.5,0.0,10000.0,0.0,0.0,0.035012254288990796,1.0,0.03500875341364943,0.0,1.3616992304271691,2.597222222222222,3.2231799343022858,-0.028430078579350364,0.009252807545304186,-0.4159907345633632,0.10457226373213822,-0.5367531336125746,0.030830413640447002,0.046002501500184874,0.02502879592503811,0.05750207645884302,0.020947925319226655,0.06580085092550458
-1,16400,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10002.0,3.0,10004.0,2.0,10005.0,30.0,9999.0,122.0,-1.0,0.0,10000.0,1.0,-1.0,-0.009999999999998899,2.5,0.003999840006399303,1.0,1.3333305555613424,2.7916666666666665,3.3416562759605704,-0.023929008770810473,0.009015416264045584,-0.42448432865904456,0.13349183145570215,-0.4940434390781996,0.03057233518166067,0.05000250138013686,0.02512854466979596,0.05650237648884602,0.020995629371842267,0.06540097093750578
-1,16500,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10002.0,7.0,10004.0,2.0,10005.0,21.0,9999.0,122.0,0.0,0.0,10001.5,2.5,-2.5,0.0,4.5,0.0,5.0,1.3333307189593746,2.8347953216374266,3.36737008458377,-0.016370170435802807,0.009174301795283446,-0.4338857507784625,0.12509675961145084,-0.29296189794179117,0.022828489215804187,0.054003701260196844,0.024895668754478895,0.05600215144008721,0.020947925319226655,0.06540097093750578
-1,16600,RAINFOREST_RESIN,9998.0,4.0,9996.0,2.0,9995.0,28.0,10004.0,2.0,10005.0,28.0,,,10001.0,122.0,2.0,0.0,10000.0,-1.0,-1.0,0.020002000200025627,3.0,0.006667111162969776,2.0,1.346151257401428,2.8267543859649122,3.362590897486587,-0.027828727280936258,0.0061467743026270664,-0.42692757411293214,0.08554503378320295,-0.4471190902627655,0.021961103457575282,0.05200310132019084,0.02524329782414404,0.057001451390068195,0.021138008897828336,0.06540073093750338
-1,16700,RAINFOREST_RESIN,10002.0,1.0,9995.0,26.0,,,10005.0,26.0,,,,,10003.5,122.0,2.5,0.0,10001.0,-2.5,-2.5,0.024997500249979154,13.5,0.0018516529692357208,25.0,1.4559976704037272,2.5782163742690054,3.211365051979613,-0.012604310458802287,0.016895868468212227,-0.37568980614511716,0.0549884321797725,-0.3400659512738759,0.021273377640665784,0.053002651507616245,0.025779444733637538,0.05500040149499211,0.021381973057327724,0.06440052101097767
-1,16800,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,124.0,-3.5,0.0,9999.0,-1.0,-1.0,-0.03498775428599776,26.0,0.00134567768147037,0.0,1.006059386594683,2.9912280701754383,3.459033431567517,0.006415862232602997,0.024447075941354715,-0.43140388349836434,-0.06137039536665821,-0.18838763976485365,0.0233094185367396,0.05700325144762225,0.027110976399452723,0.056499876416230284,0.02192240202425755,0.06600048100697727
-1,16900,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,129.0,0.0,0.0,10002.5,2.5,-2.5,0.0,1.0,0.0,0.0,0.9937094418749158,2.8165204678362565,3.3564984539464673,-0.02104584721769179,0.02266652831178664,-0.41204832825823984,-0.0005299237514642535,0.002526099712570458,0.02097618469683713,0.061002451287590236,0.025489817073388595,0.05800050126001934,0.02187675176180516,0.06600048100697727
-1,17000,RAINFOREST_RESIN,9998.0,9.0,9995.0,29.0,,,10005.0,29.0,,,,,10001.5,129.0,1.5,0.0,10000.0,-1.5,-1.5,0.01500000000000945,19.0,0.0007894695291082389,20.0,1.0052899414921255,2.882309941520467,3.3954734229679766,-0.0038963527855777505,0.014259718070349654,-0.4230368804876765,0.05848419049048756,0.0407512874488907,0.02124578629659025,0.062000801385060623,0.025650507550827106,0.05800050126001934,0.021401466147760295,0.06680048096499827
-1,17100,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,129.0,-1.5,0.0,10001.5,1.5,-1.5,-0.014997750337453208,2.0,0.0074985002437144175,0.0,0.8941165951569469,2.8823099415204676,3.395473422967977,-0.0038963527855777505,0.010016068145532103,-0.42303688048767646,-0.02736077401019833,0.04075494097750475,0.02124544307011437,0.06499955107248247,0.025650507550827106,0.05700050126001934,0.020923480962990425,0.06680048096499826
-1,17200,RAINFOREST_RESIN,9998.0,3.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10001.0,129.0,1.0,0.0,10000.0,-1.0,-1.0,0.009999999999998899,2.5,0.003999840006399303,1.0,0.71999904000128,2.7112573099415203,3.29317919946153,-0.02040537802158237,0.003463777313424703,-0.41196455944823945,-0.050794689253040065,0.08021411997433207,0.02087569593347413,0.0679979007648478,0.025520686618744303,0.056500726211278156,0.020971198823869927,0.06640036097699706
-1,17300,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10002.0,9.0,10004.0,2.0,10005.0,23.0,9999.0,129.0,-2.0,0.0,9999.0,0.0,0.0,-0.019998000199983323,5.5,0.003635933928470996,7.0,0.7672946323337958,3.0979532163742687,3.5202006854009156,0.015345487361004726,0.0007568452038815759,-0.4833937906309251,-0.03829908184727235,0.1111262236997364,0.019116550344247637,0.0659985008248538,0.02499992861184842,0.05600050116251933,0.021113791859118745,0.06640060097699946
-1,17400,RAINFOREST_RESIN,10000.0,6.0,9998.0,7.0,9995.0,28.0,10005.0,28.0,,,,,10002.5,129.0,3.5,0.0,10000.0,-2.5,-2.5,0.035003500350039296,17.0,0.0020590173204886614,22.0,0.8723394975111728,2.9692982456140347,3.4463303646714047,0.040525437689469535,0.013614373314191927,-0.5146416325464702,-0.10796898219830878,0.0006937049869176234,0.0218620905649224,0.06499665107726971,0.02587904866768995,0.057499576228703275,0.021648577274301705,0.06540035103948384
-1,17500,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,129.0,-2.5,0.0,10000.0,0.0,0.0,-0.024993751562107924,26.0,0.0009612944397178443,0.0,0.6666660894665892,2.458333333333333,3.1358146203711295,0.07647335911714088,0.0191265342170111,-0.4843402566647469,-0.2488497565555524,0.023542189616151718,0.023661575994067596,0.0689960510172637,0.02277357467075195,0.061499876138730265,0.02194691338034923,0.06540035103948384
-1,17600,RAINFOREST_RESIN,9998.0,6.0,9995.0,30.0,,,10005.0,30.0,,,,,10001.5,129.0,1.5,0.0,10000.0,-1.5,-1.5,0.01500000000000945,18.0,0.0008333287037299487,24.0,0.7586201083370817,2.1666666666666665,2.943920288775949,0.06861891924670256,0.02646961617278035,-0.45086935878118745,-0.36632645696561156,0.21078449060459517,0.02326485033316002,0.06999560111474608,0.02202049128126669,0.06099935121746846,0.02204916238909003,0.06480014107097912
-1,17700,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,129.0,-1.5,0.0,10000.0,0.0,0.0,-0.014997750337453208,2.0,0.0074985002437144175,0.0,0.6218482169342715,1.962719298245614,2.801941682651953,0.08087713162924985,0.02737209946549143,-0.4293455247241961,-0.3556768006206471,-0.03159064385957703,0.021988785071915165,0.07499665074737466,0.021156721497491156,0.06399965112749545,0.02215511911351532,0.06480014107097912
-1,17800,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,10002.0,5.0,10004.0,2.0,10005.0,24.0,9999.0,129.0,-1.0,0.0,10000.0,1.0,-1.0,-0.009999999999998899,3.5,0.002857061226821776,3.0,0.7979266342729179,2.205409356725146,2.9701241433483188,0.0820483723062184,0.035450491424159715,-0.5132304991874526,-0.24118896193585163,-0.12624334548364785,0.019263523866215927,0.07099725080738066,0.02081208037631825,0.06400025112750145,0.02220023163260631,0.0644002610829803
-1,17900,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,129.0,1.0,0.0,10000.0,0.0,0.0,0.010001000100001711,23.0,0.0004348242007644189,0.0,0.6497884811911551,2.1001461988304095,2.898376234259734,0.06945033707833811,0.03066652897648325,-0.5146618959668612,-0.23114719659392366,-0.1353461600893423,0.019578155824860353,0.07299725080738065,0.019774718169132618,0.06699985104748545,0.022200196424549117,0.06520014107097911
-1,18000,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,129.0,0.0,0.0,9997.5,-2.5,-2.5,0.0,2.0,0.0,0.0,0.5615758014031513,2.021198830409357,2.843377449730765,0.06988677033483674,0.034347160791223526,-0.5040607319662905,-0.21578933256799668,-0.16988881191244967,0.01886292487500722,0.07399830064990429,0.019661278186808875,0.06799955101748245,0.021238151197337757,0.06620035099750483
-1,18100,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,129.0,0.0,0.0,10003.5,3.5,-3.5,0.0,20.0,0.0,0.0,0.4769870485464029,2.122807017543859,2.913971185543096,0.08406413916479372,0.03228904243738989,-0.5438418912682432,-0.1690491089240625,-0.25073163487817046,0.018256825699484145,0.07599830064990429,0.019321921971089003,0.07049892586119338,0.020653649134910523,0.06660035099750483
-1,18200,RAINFOREST_RESIN,9996.0,1.0,9995.0,25.0,,,10004.0,1.0,10005.0,25.0,,,10000.0,129.0,0.0,0.0,10000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47457586900350085,1.9027777777777781,2.758824226207808,0.11042051638050923,0.03228904243738989,-0.539035658540986,-0.12461388151308282,-0.2169066455899963,0.017919062346169353,0.07799890058991027,0.019143913662039498,0.07299840067737905,0.020539981224933796,0.06680056096600956
-1,18300,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,129.0,0.0,0.0,10000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4279472245002406,1.7083333333333337,2.614064523559687,0.12268946264501027,0.03228904243738989,-0.5350412998492621,0.10152440018725403,-0.022726921702741164,0.01663282951171311,0.07999830052990428,0.01747002792448853,0.07299840067737905,0.020430147492115018,0.06640056096600955
-1,18400,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,129.0,0.0,0.0,10001.5,1.5,-1.5,0.0,2.0,0.0,0.0,0.27135651119948623,1.7112573099415203,2.6163006783942246,0.11909799152209774,0.03228904243738989,-0.5408931244979364,0.10151970943885155,0.15875602609738015,0.01160549495001837,0.08299955021748238,0.017311095686975364,0.07399810064737604,0.020430147492115018,0.06640056096600956
-1,18500,RAINFOREST_RESIN,9995.0,29.0,,,,,10000.0,2.0,10005.0,29.0,,,9997.5,129.0,-2.5,0.0,10000.0,2.5,-2.5,-0.024999999999997247,15.5,0.0016128928200461446,27.0,0.6067408913023693,1.6980994152046787,2.6062228724379493,0.0672750054124618,0.025406310631611397,-0.5290710514250507,0.1032533448322575,0.37419456418781655,0.011606840731710503,0.07800080053006052,0.018227551628800638,0.0734984257736621,0.020733861514637127,0.06540081102852519
-1,18600,RAINFOREST_RESIN,10002.0,1.0,9995.0,20.0,,,10005.0,20.0,,,,,10003.5,129.0,6.0,0.0,10000.0,-3.5,-3.5,0.06001500375094615,10.5,0.0057156602080881275,19.0,0.6012262561641029,2.819444444444444,3.3582402799349804,0.10169244753335971,0.038597733702658545,-0.7026904730166192,0.12573434568584108,0.31436221574231127,0.022636450806504442,0.07400080073995557,0.022353854325270157,0.07199820092735082,0.02231670075665586,0.06460039107049474
-1,18700,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,131.0,-3.5,0.0,9997.0,-3.0,-3.0,-0.03498775428599776,22.0,0.0015903452387033587,0.0,0.4827581450658669,3.5,3.7416573867739413,0.10527370380284629,0.04596972945588398,-0.7077955981013131,0.07700331762607736,0.4839362909248492,0.025057630349078888,0.07600080073995556,0.023014609450057948,0.07549872574366512,0.02278330630881992,0.06620027103448393
-1,18800,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,131.0,0.0,0.0,10000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.45999954000046,3.5,3.7416573867739413,0.0936545961276443,0.04767190538318582,-0.7077955981013131,-0.03816849220760197,0.47883017592424143,0.02481242307409252,0.07800020067994956,0.021643865334174877,0.07449872574366512,0.02238462080272535,0.06620027103448395
-1,18900,RAINFOREST_RESIN,9998.0,2.0,9995.0,22.0,,,10005.0,22.0,,,,,10001.5,131.0,1.5,0.0,10000.0,-1.5,-1.5,0.01500000000000945,12.0,0.0012499895834209257,20.0,0.7415722004806736,3.5,3.7416573867739413,0.09704000182426648,0.03845165707960011,-0.7077955981013131,-0.04082007459918019,0.4981221912350029,0.02506294698145133,0.07499915083742595,0.02190213217120928,0.0739982008224033,0.022293414113071477,0.06679990103397282
-1,19000,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,131.0,-1.5,0.0,10000.0,0.0,0.0,-0.014997750337453208,2.0,0.0074985002437144175,0.0,0.7415722004806736,3.5,3.7416573867739413,0.09863421370273086,0.04804012161327309,-0.7077955981013131,0.11109732655219358,0.5060665381149144,0.02560571996290478,0.07499915083742593,0.021902215522523093,0.07449872574366512,0.021992629191783155,0.067200021021974
-1,19100,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,131.0,0.0,0.0,10000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9295761555265415,3.4166666666666665,3.696845502136472,0.0936545961276443,0.045132911545267135,-0.6950632899193324,0.12062251067473789,0.5228566711119779,0.02560571996290478,0.07299915083742595,0.021643865334174877,0.07449872574366512,0.021947099479524165,0.06720002102197402
-1,19200,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,9998.0,1.0,10004.0,1.0,10005.0,20.0,9997.0,131.0,-3.0,0.0,10003.0,6.0,-6.0,-0.029999999999996696,1.0,0.0299970002999667,0.0,0.9295761555265415,3.311403508771929,3.639452436162302,0.10564427474829814,0.0465917009908099,-0.659741824863058,0.2568530316023335,0.492727756961074,0.02730700571105674,0.06699975101747996,0.022502466783357374,0.07249932580369511,0.022353479936746298,0.06560014105798483
-1,19300,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,133.0,3.0,0.0,10000.0,0.0,0.0,0.030009002700803755,2.0,0.015003751162843734,0.0,0.9295761555265415,3.431286549707602,3.704746441908057,0.09524427297372226,0.06226758276221414,-0.6779793754072214,0.22466811481653834,0.5023508398688709,0.029252571084048374,0.06699975101747996,0.02316559372792718,0.07349902577369212,0.022768857984333413,0.06560014105798481
-1,19400,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,134.0,0.0,0.0,10000.0,0.0,0.0,0.0,26.0,0.0,0.0,0.6947361108040939,2.9305555555555554,3.423773097362356,0.07374196212612831,0.059764205317916694,-0.6104017323302642,0.19480694931925702,0.7200061532871733,0.029252571084048374,0.06899975101747997,0.02169759434117553,0.07599965061748117,0.022768857984333413,0.06600014105798481
-1,19500,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,134.0,0.0,0.0,9998.5,-1.5,-1.5,0.0,23.0,0.0,0.0,0.3804874336707964,2.722222222222222,3.2998316455372216,0.06666456018832652,0.0687251090716867,-0.5952733771916981,0.20056368414620876,0.5615509248628234,0.027915992481619058,0.07399850070490181,0.020965345861193894,0.07599965061748117,0.022665737696907357,0.0665999310264801
-1,19600,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,134.0,0.0,0.0,10003.0,3.0,-3.0,0.0,2.0,0.0,0.0,0.21276573110028604,2.597222222222222,3.2231799343022858,0.06239333950803366,0.06323263897126312,-0.5838921969879262,0.20434626682370535,0.18941837856140148,0.019299626189772167,0.07899955033753038,0.020666756221801606,0.07650017553874298,0.022652888312665452,0.0673997709944737
-1,19700,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,30.0,10004.0,2.0,10005.0,30.0,,,10003.0,134.0,3.0,0.0,9996.5,-6.5,-6.5,0.029999999999996696,1.5,0.01999866675554743,1.0,0.28571389698789523,2.6805555555555554,3.2744804507314167,0.05258956181659973,0.06008478100198115,-0.58480259713932,0.07592424541315014,-0.21634564724292527,0.018440309805301782,0.07099895051747641,0.021467622870732284,0.07349987562871599,0.023029208671261583,0.06639944099895817
-1,19800,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,136.0,-3.0,0.0,10000.0,0.0,0.0,-0.029991002699192304,2.0,0.01499475161201555,0.0,0.28571389698789523,3.125,3.5355339059327378,0.06012386859156747,0.06613810946832478,-0.6216973882212,-0.04362911896788849,-0.1899124384110025,0.021213027863344783,0.0709989505174764,0.02247319808659795,0.074499575598713,0.02344010388891162,0.06659923096745343
-1,19900,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,136.0,0.0,0.0,9998.0,-2.0,-2.0,0.0,2.0,0.0,0.0,0.015748006696052447,3.125,3.5355339059327378,0.06276884508246375,0.06411183146813029,-0.5920645142337745,-0.04388889880698505,-0.22153097917393144,0.02055478778822743,0.07200000036000004,0.022361711300650556,0.073499575598713,0.022729202722473626,0.06719948090496906
-1,20000,RAINFOREST_RESIN,9995.0,27.0,,,,,10002.0,4.0,10005.0,27.0,,,9998.5,136.0,-1.5,0.0,10002.0,3.5,-3.5,-0.014999999999998348,15.5,0.0009677356920276868,23.0,0.3116879068988222,3.125,3.5355339059327378,0.0320433059552438,0.05221823706424913,-0.5855263963233357,-0.0448626826584494,-0.1740840747557076,0.020554951967846236,0.07100105051752367,0.02261194114234526,0.07300010067747481,0.022782820733241463,0.06719990090497852
-1,20100,RAINFOREST_RESIN,10002.0,1.0,9996.0,1.0,9995.0,30.0,10004.0,1.0,10005.0,30.0,,,10003.0,136.0,4.5,0.0,10000.0,-3.0,-3.0,0.04500675101264395,1.0,0.045002250787565194,0.0,0.31578905817229186,3.486842105263158,3.73461757360143,0.01950462101623536,0.0528302243570705,-0.5886477976060441,-0.049320205491162956,-0.1414614532890438,0.02529923045682236,0.06500045069746968,0.024821808498430593,0.0689998007674478,0.023575390754718255,0.06559978094096772
-1,20200,RAINFOREST_RESIN,9995.0,29.0,,,,,9998.0,1.0,10005.0,29.0,,,9996.5,138.0,-6.5,0.0,10003.5,7.0,-7.0,-0.06498050584824444,15.0,0.004332004843184008,28.0,0.5777771358031825,5.094298245614035,4.514110430910629,-0.05519968456238703,0.015088065777659707,-0.6719704124286474,-0.23876599962197598,0.14147760605067883,0.03192111511629524,0.06600090088504433,0.02894000894455874,0.06650032595126215,0.02523363483565653,0.06480020098299817
-1,20300,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,140.0,3.5,0.0,10000.0,0.0,0.0,0.035012254288990796,27.0,0.001296745356090933,0.0,0.45217351984911314,6.388888888888888,5.055250296034367,-0.0649966204129525,0.015088065777659707,-0.6951763049039739,-0.31943320096236616,0.254351947097089,0.03248656430778278,0.06800090088504432,0.030087423482074896,0.06750032595126215,0.02538331043501298,0.06539999095149344
-1,20400,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10000.0,4.0,10004.0,1.0,10005.0,28.0,9998.0,140.0,-2.0,0.0,10000.0,2.0,-2.0,-0.019999999999997797,2.5,0.007999680012798606,3.0,0.6010922392434543,6.777777777777778,5.206833117271103,-0.06290390469861416,0.015354153164679309,-0.7140346584685054,-0.3181577856626331,0.2496710898495438,0.03309679697783804,0.06200170104507634,0.030418121313981195,0.06550072603127816,0.025454550674911713,0.06580003094748905
-1,20500,RAINFOREST_RESIN,10000.0,3.0,9996.0,2.0,9995.0,30.0,10004.0,2.0,10005.0,30.0,,,10002.0,140.0,4.0,0.0,10000.0,-2.0,-2.0,0.04000800160031126,2.5,0.016002560537702996,1.0,0.7887312834770654,6.386695906432749,5.054382615684234,-0.056847676810659005,0.010189671992694696,-0.7213828564189391,-0.3971580631584069,0.2370603525561018,0.03568194355215591,0.056000901205044355,0.031181788800531834,0.06499970095497308,0.024639183010368767,0.06619999094349345
